,star_rating,review_body
338,5,This is a high quality product. All the products I own from Le Creuset just seem to be a higher quality than most everything out there. They are not cheap but worth every penny
339,5,"Great quality, would recommend."
340,4,Funny gift!!
341,5,Thanks a lot!!
342,5,Used this right out of the box for the first time this weekend....great buy...outstanding machine.  I have a 30 year old Mr. Coffee grinder...still works!
343,3,"There is not time on this and the temperature stays light on the screen (but obviously not on)... But other than that, it works great!"
344,5,Son loves it.  Goes great with the Spider-man lunch box.
345,5,"This is the best can opener you will ever buy! Sturdy, smooth operation, comfort grip handle, will last for 25 years or more!<br />And the red handle makes me happy ! 😊"
346,5,Got it as a gift for my sister ...She loved it!
347,5,"perfect , well worth the money"
348,5,It's the best basic Dutch oven for home cooking at this price. The plastic lid handle rarely gets hot. I don't think you could use this for camping.
349,5,"Use all the time, not dangerous like the old pressure cookers."
350,4,A great companion for my mini blender! Perfect ice cubes for single serving smoothies!
351,5,"The color green is not lime green, it's a bit more of a kelly green which is a little disappointing.<br /><br />However, This has made me into a full-fledged tea drinker. It's changed my life! I LOVE it!<br /><br />*Although, Why is it that ALL appliances that NEED to be plugged directly into an outlet, and not an extension cord, have the shortest cords ever!?"
352,5,good
353,5,Supper cute and works great
354,5,"great product , fast shipping"
355,5,"Bought these stickers to put on water bottles for a birthday party. They worked fairly well except for my mistake of putting the bottles in<br />a cooler, which made the sticky part become useless. Other than that, very fun to have for some kind of party."
356,5,LOVE IT SO FAR
357,5,It works great
358,5,"Eggcelent , my father in law has had a egg timer for years and I wanted to find one. Found this one works great and I bought 3 of them"
359,3,"The filter is well-made and fits the Chemex well. I bought it in the hope that it would allow for more coffee oils to pass through, as the Chemex filters tend to filter out most of the body-providing oils, and I like the idea of not using a lot of disposable paper.  However, the filter is so porous that it allows too much sediment to pass through as well, which defeats the purpose of the Chemex system, and I might as well use a french press.  I tried using a coarser grind to lessen the sediment, but then the water flows way too quickly through the grounds and makes for a weak cup.  So, the filter might be good for someone else's purposes, but not for me.  Back to the paper filters."
360,1,"I have a recipe for quick workday breakfast muffins that I had previously made as a casserole or quiche. The ease of a muffin tray allowed for individual browning for each item and easier cooking.<br /><br />This muffin pan, however, I would not but again. Please be aware, this is not a single-molded muffin pan, this is a die-cut and weld muffin pan, meaning that a sheet of aluminum had holes cut in it, then a machine welded the cups over the holes. The result is a small crease where food gets stuck, guaranteed every time. I can see this being okay for those that use muffin cups or some sort of liner, but what's the point in getting nonstick everything if you're just using it to catch muffin tops? You might as well just spray the top part of a regular tray and be done with it.<br /><br />The food in the creases was a minor annoyance. The true problem I have with this product is the quality of the non-stick. After the first use, some food got stuck and I used a soft brush to scrape it out before placing it in the dishwasher (if you notice, the description clearly says &#34;safe to use in dishwasher&#34;). I used this item once a week for three weeks before it was done. The nonstick coating must have been washing off each time, as the second time presented a small challenge in removing the breakfast muffins, while the third time it was downright impossible to remove a single one whole. I got about half of the muffins out before I gave up, as I could just as easily scramble some eggs and put them in a tupperware container to get the same amount of food.<br /><br />Don't waste your money or your time on this product. I recommend single-molded muffin pans, as these have no creases (these also came into play when removing the muffins the first time, as they would cling on for dear life at the creases)."
361,5,"There are so many extras on this UberChef tool it's hard to name them all. Peel, slice, julienne, strip, and specialty blades provide all sorts of decorative options to your vegetable garnish ability. Quality stainless steel insures a long lifespan as well as easy cleanup. Another winner from the folks at UberChef. And the trademark hook on the handle offers another neat storage idea. No more fussing around the drawer looking for the peeler."
362,5,All the chefs have this type.
363,5,love whole chickens in the rotisserie
364,1,wrong size and count
365,4,I must have an early model of J. Lalanne power juicer because minor adjustments had to be made for a good fit on the spindle. Other than that it is very satisfactory and filters like the new original.
366,5,perfect size and extra storage is great for protein or BCAA.
367,5,Great Turnaround and it works like a charm.
368,5,"Aqua Water Filters are a great way to clean your water. This is a,sixty day supply. This is great for the environment. No more plastic bottles. Or even buying water. I like that these are easy to use. Overall I really like filtered water from the faucet then buying bottled water from a place I do not know."
369,5,Cap fits the jar well and closes tightly. Sometimes a little stubborn to open again but thats better than worrying about it spilling.<br />There is a little rubber washer in the pop up cap which is good for preventing leaks but one more thing to clean. You decide.
370,5,Always a great topic of discussion. Hubby even loves them!
371,5,Attractive for my kitchen and versatile spoon rest.
372,5,I have gotten so much use out of this. Just love it. Hint if you put soft cheeses in the freezer of a bit and then grade it works better other wise the last bit just mounds into butter above the blade.
373,5,"These plastic lids are so convenient to use. They work well but as many others have mentioned, liquids will leak nonetheless. HOWEVER, today I discovered that the lids also fit the Bormioli 'Quattro Stagione' glass canning jars AND that they fit better than on Ball jars because the Bormiolis do not leak! Go figure."
374,5,Well done 5star
375,4,Perfect size if you're needing something for a small side to go with the plate you are serving for guests. I used them for my wedding to serve the beans in and it was just enough for everyone and wasn't big like a cereal bowl. The only thing was ypubcould feel the heat of the beans through the bowl so it was hard to carry in your hand without feeling like you were getting burned. The material is pretty thin
376,5,"I bought this for our yearly Christmas and Super Bowl parties.  It works fantastically keeping the food warm without overcooking/drying it out.  My only complaint is that there is no spoon notch so that you can keep the spoon resting inside.  No biggie though, I just put small plates to rest the spoons on right in front. This server will be with us for many years to come."
377,5,Every one I gifted with this product (including myself) love it and appreciated the need for it - Every one should have a serving tray (especially a well-made sturdy solid wood craftsmanship product like this tray)!  I also bought bud vases to add more coziness to them!
378,5,"Easily the best colander I've ever owned. Super sturdy, easy to clean, easy to pour out. Buy this!"
379,3,The dinnerware I ordered was beautiful. Unfortunately 2 of the coffe cups were chipped I was very disappointed.
380,1,This set was absolute junk.  Looked like it was made in Pakistan.  Certainly not something Boker should be putting their name on...<br /><br />So bad I returned the 3 sets I bought.
381,5,Super fast shipping and great quality product!
382,5,This is very pretty. Also was easy to remove.Released  nicely. Shipping was fast.
383,5,Best knife value on the planet...I use it every day...stays sharp...no rust..sleek handle.  Wish I'de found this before I bought the high-end ones.
384,5,"It's a little larger than I expected, but seems well designed and it toasts my bread nicely."
385,5,Nice set
386,5,Works great
387,4,Love the cup! It was my friend on the road in Thailand. Works great with the Aero Press I travel with. May develop a neoprene velcro strap handle for it that will slip into the indent on the side. Can be tricky gripping the diameter of the cup for the dog walk with petit hands.
388,5,use this everyday! I love it!
389,5,Beautiful
390,5,"I was hesitant to buy this as I thought it might not work. It took about a month for it to come in the mail. It works perfectly for pineapples, just like the cored/sliced in the grocery store. I love how easy it is to use. The skin sort of gets stuck at the bottom of the slicer, so when you wash it make sure to get it all out with a knife so it does not rust."
391,5,"Boils water in no time. Made my tea making experience enjoyable and quick, everybody in my house loves it. Whether youre making soup, tea, noodles, whatever, this thing has our back. How can you beat such a convenience for about $25?"
392,5,Bought this as a gift for my boyfriends mom and she loves it.
393,3,"It's always in bagel mode, it seems. The outer faces get less heat than the inners, both slots, every time. This is how it's supposed to work for bagels, but it's stuck in this mode. Return is a hassle, and it's just toast, after all. I found a sweet spot setting where one side's a little light and the other's a little dark and I'm happy with that. Otherwise it's easy to operate, looks good, takes only slightly more cabinet space that its predecessor. Cord length is generous (for a countertop appliance). Crumb tray seems effective and is easy to clean."
394,5,Fragile but worth the extra effort to not chip them.  Great knives with a nice feel.
395,3,All of the tubs had mars/smudged places on them.  They just weren't as nice as I expected them to be.
396,5,Excellent &#34;rice&#34; cooker.  I use it for about 20 various superfood grains for my non-meat diet.
397,5,We really like the salt and pepper mills.  The best feature is the light to make it easy to see how much salt you are adding.  One of the pair was broken when we received it but Epare quickly rectified the issue.  Great job Epare!  You'll like these.
398,5,"Best purchase for me as I live alone and don't drink several cups. I appreciate the process of making coffee without a brewer, and I can taste the difference, especially when I get freshly ground coffee beans. I also will use this to make tea with loose leaves."
399,5,Nice colors. No problems
400,1,"The pattern on the material is cute.  It did keep food cold from morning until lunch but if I had leftovers, I had to still add an ice pack to keep it cold until we got home.  So if you need cold for 4-5 hours, this worked fine.  If you needed it cold 8 hours or more, this doesn't do the job. The biggest downfall though is the quality of the construction.  The Velcro is very cheap and stopped working after minimal use.  For this price, I was expecting higher quality and I know that there is much better Velcro out there.  This is one of the few things I have returned to Amazon in years of shopping here."
401,5,great gift!
402,2,Bought this one because it was the color pink got it and it was red not happy
403,5,"Good candle lighter at a low price.  Child-proof switch is pretty easy to use, and we have had no issues since first using."
404,5,"The real thing! Bodium real glass, cheery red holder works in a blizzard (no electricity) for a reliable pot of coffee everyday.<br />No waste, not expensive to buy or use or maintain."
405,5,"Beautiful, well-designed and built to last; fast draining and easy to clean.  Nice stable foot-ring keeps your food off the sink.  It's not collapsible...but then it won't fall apart in a few years, either.  I keep mine hanging by the ceiling (using the Oxo Steel Kitchen Tool and Utensil Rack); it looks good and is close at hand when needed."
406,5,used for my family year day dinner party
407,5,"Great travel mugs.  They keep the coffee or tea super hot, so you need to be a little careful for the first 30 minutes, unless you are like my wife who just drinks it down."
408,5,"A sterling (in the superlative sense) product. Streamlined quality & elegance, like a Mac computer. Very well made, lightweight but solid, well packaged. They come in the three most useful sizes. I have them hanging in plain view, as pictured. Note than when stacked they nest together very nicely, as it shows in the manufacturer's photo. It's handy for me to just reach and grab. They are easy to clean, and I've used them several times since their arrival a few days ago. This set would make an excellent wedding or bridal shower gift."
409,5,works just as expected.  i like having several temperature choices to choose from.  i wish it was in 10 degree increments all the way up.  one problem is the timer.  i set it for several hours sometimes to keep food warm.  it shuts off early.  am i missing something?
410,5,"I've got an electric grinder, but getting the grounds out has always been slow and frustrating, not to mention trying to clean it. The Jumbl makes it as simple as unscrewing and upending the jar. I use it with an AeroPress, so it's super convenient. I also feel like I earn my cup of coffee now; it takes me about three and a half minutes to grind two tablespoons of beans. I see in one of the other reviews that it's possible to adjust the burrs depending on how coarse or fine you want your coffee. So far I'm satisfied with what I got out of the box and haven't done any experimenting or adjusting. I've uploaded a photo of my grounds, in case it's helpful for anyone."
411,5,"I did allot of research and chose this cooker based on the size of my family, stainless steel construction, and most importantly it looked the coolest. This is really well made and the clear directions made it easy to use. What's nice is it comes with a cookbook, a cleaning brush for the steam vent, and a steamer plate that fits at the bottom.<br />I was blown away when I made my slow cooker split pea soup in under 20 minutes. My crock pot method used to take  a minimum of four hours. It was my first shot at using it and it came out perfect. I didn't even have to smash the peas down, this thing somehow did it for me.<br />I found it relatively easy to adapt my trademark recipes to pressure cooking. I just go on line and find a pressure cooker recipe similar to my own to find out how long to cook it for.<br />Hope this helps those who have no experience with pressure cookers. The time savings is great, and the food comes out really good."
412,5,I use them every day. They are great at mixing stuff up!
413,4,"Made with mostly plastic, not sure how durable it will last..."
414,5,Love this product so much!!<br />It is made of plastic which is fine but my point it is light not heavy  and easy to store ! It has a place to store the electrical cord which is nice !!<br />It works great easy to use<br />I love the cutter makes slicing the rolls in a proper size works great!<br />We have another product made by Nesco and we have had the product years and it it daily and have never had an issue so it was one of the reasons hoping this will be as good a product from Nesco!!<br />I highly recommend the vaccum sealer! The price is great too and you won't go wrong getting this product!!!<br /><br />the only issue I see which is not an issue really... you will need to freeze the item if there is any moisture... so I just put it in the bag.. seal .... freeze .... and the cut the sealed part and then vaccum seal... no issue!
415,5,"I cannot say enough good things about this garlic press! It is very heavy duty. I do quite a bit of cooking and this is much easier to use than my previous, less sturdy, press. My brother tried it and immediately ordered one for himself. It's also easy to clean. You will not regret purchasing this garlic press!<br /><br />I received a discount on this item to provide an honest review. The above statements is my unbiased review of the product."
416,5,Works great!  Item as described.
417,5,"My husband loves them!  They are very easy to use and very attractive.  Easy to clean as well, and light to hold.  Overall a great buy."
418,3,"This is my first electric griddle and it works okay.  The temperature varies but probably remains +/- 30 degrees.  Overall, this aspect of the electric griddle makes it much easier than cooking on the stove.  I also like the white surface because it radiates less heat than black.  However, I do NOT like the sloped shape of the griddle.  The griddle has a fairly drastic slope toward the middle and front - to drain grease.  This shape makes round pancakes virtually impossible.  The pancakes always run downhill and create a teardrop shape.  I would be much happier with a flat griddle."
419,4,These bags are holding up well for me so far. They're capable of handling heavy loads and take up very little space when collapsed. Good value!
420,5,"Seems to work very well, thanks. At a good price."
421,2,"Magnet is not that strong, slides off the fridge."
422,5,easy way for older kids to make their hot chocolate without having to use the stove or handle a hot kettle / pour boiling water.
423,5,Received one as a gift earlier this year and use it all the time!! I purchased several as gifts for friends and relatives who occasionally drink red wine but don't have a decanter.
424,5,We love it! It's quick and easy to use. It cleans up well.
425,4,decorated as expected
426,5,These little soda caps are handy.  When ouside they keep bugs out of the can and you can just lift the small lid and drink.  Also use them to seal partial used can and put back in frig.....it will keep the soda for 2-3 days before it starts to degrade.
427,3,"I have Henckles for myself, mine are from Germany. I really like them, a good knife is a valuable tool. I was a bit distressed to see these were from CHINA, what isn't anymore. The ones I sent to my daughter,  a couple are showing rust on them, on Stainless.? I don't know where China gets their steel, scrap yards?. They are better then the ones they had, also from China."
428,5,Great set of dishes. Very well made.
429,5,Fantastic deal! Very nice quality.Over 1/2 the price from postings on competitors sites & kitchen stores
430,5,Wife loves them all. Good quality at reasonable price.
431,5,I bought this pan to use for a cheesecake recipe.  It worked beautifully.  The pan is well made and was very easy to clean up.  I would reccomend it.
432,5,This was a big hit !!!! Great gift idea !!
433,5,Well made. Good controlled pour.
434,2,"I ordered and the large funnel has a crease in the stem, i thought it was a default and returned for replacement.  The replacement was the same.  This prevents you from utilizing the .5 opening, if you were loading anything  round like beads into something the large funnel's crease could get in the way."
435,5,So many wonderful variations to shape your food with.
436,5,Very nice gift.  Great quality.  Packaging was sturdy.
437,1,Just perfect. should be rated 4 stars at least.
438,4,Fine product at good price
439,3,smaller than I thought but it's my fault for not checking
440,5,So perfect embellished for the reception
441,1,"Not happy with these,way too thin the top looks like paper,they are pretty but that's it"
442,5,"Forget out those specialty dipping pots unless it is only you and another individual. Those pots were made for incense. But, the 2 Quart Crock-Pot fits the bill. It is the perfect size for a small gathering. The overall dimensions do not crowd the table for space, which is great when setting out the spread of food.<br /><br />It easily holds a standard Rotel dip or a regular sized bag of meatballs. Skip the less than appetizer size of pots and get one that will do what you need to do.<br /><br />An excellent product."
443,5,Nice quality
444,1,"The cup is really good quality, the only problem is that the lid doesn't really fit in the mug."
445,5,"This decanter is really lovely!  Not only is it super pretty but it does a nice job.  Also, the quality is really great and I have gotten a number of compliments on this decanter.  I would definitely buy Riedel again!"
446,5,Works as it says
447,5,"This juicer is a game changer. I am one of the many people that owned a juicer 20+ years ago and swore NEVER AGAIN will I own a juicer. They were messy, ineffective, did I say messy! Hard to clean. Just not worth it<br /><br />This is at the oppposite end of the spectrum. Multiple juices can be made in a single session with minimal effort required to clean in between. This is so easy to use. The garbage collector.....just line it with a supermarket plastic bag and toss the pulp. The rest of the stuff goes into the dishwasher, if you even need to do that.<br />current fave is broccoli and grapefrult. a bit of ginger and you are in business.  Looks a bit disgusting, but so delicious.<br />I have some knee arthritis and am trying to stay running marathons and have been exploring juicing recipes as anti-inflammatory and I have to say have been very pleased with the delicious and healthy juices we are making<br />The big book of juices by Natalie Savona is a great juice recipe book"
448,4,I use this for unconventional purposes in my jewelry business but glass is important because it won't absorb chemicals and the lid gives a good seal so I don't have to worry about it sloshing out.
449,5,"I was really happy when this was delivered, and it came sooner than expected! The flask is lightweight but of good quality. I can't wait to use it!"
450,5,Love it!
451,5,Easy to install and works well.
452,5,"Love it, works great. A little light weight but works well."
453,5,Showed in time worked out for Christmas thanks
454,5,Thank u
455,4,I just purchased this item and I must admit it is an attractive and effective.  However it does hav a strong epoxy odor when the interior is exposed.  It grinds effortlessly and like every grinder of this design the fine to coarse adjustment is controlled by how tightly the cap is adjusted.  Other than the epoxy odor I can't say anything bad about this grinder.  Anyone serious about cooking and seasoning can't go wrong with this pepper grinder!
456,5,Great
457,5,"Awesome mug, will buy more"
458,2,I love Kameleon pops but beware because color isn't as shown. The color was much darker than expected.
459,5,"Have now used it twice so far.  It was pricey getting the stainless steel with the stainless steel cooking well that is stamped with the word, metal, on the bottom.  If it last much longer than the enamel voated ones, i believe it will be worth it.  My chicken, potatos , carrots, and onions i cooked first time was so tender that the whole chicken split in half when i opened the lid.  The carrots were so soft i couldnt belive it.  My next meal in it was a ham and it cooked very throughly.  Am happy with it."
460,5,"Great purchase, so easy to store and stack! My pantry is finally organized"
461,5,OMG SHE LOVED IT
462,5,Amazing dosai Kallu ( crepe pan). Thank you.
463,4,"Only real complaint is it doesn't keep the coffee as hot as I'd like. Other than that, it makes fine coffee, more conveniently than firing up a large drip coffee maker."
464,5,fits the new 5 cup coffee maker we bought at the same time.  Gift for my brother with stainless steel carafe.
465,3,smaller than I thought it would be
466,2,"It worked really well for a few months, but two months after purchase it has stopped working correctly. It will not calibrate and gives wildly inaccurate readings. I put it in ice water and it reads from 26f to -30f with rapidly changing readings. I changed the battery and it was no different. I will have to find a better thermometer than this one."
467,4,christmas present for my son
468,5,Lasted months and screen still easy to clean & and working perfect
469,5,"These were a gift for our aging parents and they love them. It's comfortable for them when standing at the sink or stove for kitchen time. We've noticed that as they are getting older, they're cutting corners for comfort. Standing uncomfortably for an extra 5 minutes just wasn't happening. With these, they spend more time in the kitchen and eat healthier as they can take more time to prepare food and cleanup. I highly recommend and will be ordering a set for our sink and stove areas."
470,4,Very nice product that delivers the non-slip placement that we were primarily seeking.
471,5,this makes a cast iron pan so much more user friendly!!
472,5,"Attmu Non-Stick 9 Inches Removable Loose Bottom Quiche Pan, Tart Pie Pan, 2 Pack is a great buy! And are a better quality that you would expect for the price. I received a free sample of this product in exchange for my honest review.<br /><br />I fancy myself to be the Quiche Queen. It can be a pain to get each serving out of a pie or quiche pan without messing or breaking up the crust. And we all know a good crust is vital to a good quiche. I made a fabulous spinach and mushroom quiche using one of these pans and I was delighted with the results. My quiche was a breeze to remove from the pan, the buttery pastry crust had those wonderful ripples on the end, and was so much easier to cut each serving.<br /><br />In addition to the quiche, I made a cheese cake with a delicate graham cracker crust. Once again, easy to remove from the pan and easy to cut servings.<br /><br />Be sure to grease or spray on baking oil before putting your recipe mixture in the pan. It make removal from the side even easier.<br /><br />Such a great product at such a great price. If you're looking for pans like these, you've found them! Trust me, these pans rock!"
473,5,"These are the absolute best scissors you can ever get for under twenty dollars.  They have a can opener on the end so you don't need your church key any more.  The little serrated thing between the handles helps you open stubborn bottles.  The scissors will actually cut through frozen chicken breasts they're so strong and they'll defeat any blister pack.  Best of all they pop apart with a twist for cleaning and you can put them in the dishwasher.  I've given these as gifts many a time and always get this blank look, but after they've used them, I get thanked.  They are the best!"
474,5,Fantastic
475,1,As it is made of wood..... with in few days I started to see cracks on this........after few days the cracks lead to broken into pieces..... as I contacted customer care they refund me full amount
476,4,I really like these knives. THey're sharp and colorful. Good quality too.
477,4,Very nice set. Single use handles work great. Double use handles very tricky.
478,5,"My Farberware set is nearly 40 years old, and the handles had just about had it.  I was so happy to find these replacement handles.  They fit perfectly!  I could have probably replaced the saucepans with something of lesser quality for not much more than the handles cost, but I'm happy to keep using my original set."
479,5,"I bought these for entertaining which I have not yet done, but unpacking them, washing in dishwasher and putting them away I found them to be sturdy and free of flaws. I bought them because stemware seems to break so easily when entertaining and people are carrying the glasses around. When only serving at table I would use stemware."
480,3,"It's OK, but way, way too expensive!  I just hope it holds up a lot of years without any problems."
481,5,"I like the design.  It kept mold from forming on my veggies, which happened a lot before."
482,1,Cheap quality. Not worth the price.
483,5,I love the automatic shut-off feature of this electric kettle.  I bought this as a replacement because my original electric base was lost when I moved.
484,4,Used to make empanadas in every size.
485,5,"This spinner works great. I am surprised at how dirty lettuce leaves are and this really helps demonstrate that. It seems like there is always stuff in the water that I am glad I am not eating! This salad spinner works well and is very easy to use. It feels very high quality. I have had a similar product in the past that didn’t feel like it would last long and lo and behold it didn’t. This one feels much more durable.<br />I have been on a weight loss kick preparing for the new year and have been eating a lot of salad. This has been very helpful as I always plan ahead and prepare salad in bulk so I need to clean a lot of lettuce. This makes it much easier. I have been really into chop salads like they do at a local sandwich shop here.  I prepare everything in bulk on a cutting board and then chop the lettuce and everything with a [[ASIN:B00MM169AK mezzaluna knife]] which helps speed up the process as there are a ton of ingredients most times. Then I just portion it all out and store it in mason jars, it really works well. This is how I bulk make salad on a busy schedule and still eat healthy most meals. It’s a work in progress but I definitely recommend this salad spinner to speed up the process."
486,5,"I couldn't be happier with this coffee maker!  You want hot coffee rather than just warm?  This is the coffee maker for you.  Fully programmable,  set the number of hours you want it to stay on.  Makes an excellent pot of coffee,  and the hot water reserve is a big bonus.  Doesn't stay on all the time, but just press the button and within seconds you'll have steaming hot water for tea or cocoa.  Program it so that your coffee is ready as soon as you roll out of bed.<br /><br />I've tried a Bunn, but I'm not a fan of luke warm coffee.  In my opinion, this is the best coffee maker you're going to find, and it won't break the bank as far as the price goes.<br /><br />I've only had it for a few days, so I can't speak on reliability,  but if it poops out after 6 months I'll buy another one."
487,5,NEEDED & EXCELLENT ITEM!
488,4,These filters fit perfectly in my new Black & Decker DCM600B 5-Cup Coffeemaker that I just purchased from Amazon.
489,5,This is the second one I have bought.  Love it
490,5,"Great Product with a Great Price.  Saves me $7.86 a day, paid for it self in 5 days"
491,3,have not tried it or even opened the box yet
492,3,"Photo of product is misleading, it appears as if the tools come in a nice reusable bag, they came in a cheap plastic bag that really cannot be reused..  Poor quality control.  3 tools are missing the plunger spring and 2 that have the spring hanging out of the tool. The price is less expensive than buying each separately.  I purchased these for my grand-daughter to use with a play dough kit I am putting together as a Christmas gift. I am disappointed that 5 tools are unusable."
493,4,Loads of fun for watching movies with your kids!
494,5,"This seems to have everything I need to start learning to can. I may report back as soon as I get going. (Unless, of course, I poison myself first.)"
495,5,Love It !!!
496,5,We use this almost everyday and love it. It won't fit a turkey but for everyday needs its perfect and gets the job done. Looks great on the counter too.
497,5,Great
498,3,"The idea is great, but the silicone on the top of spatula has started to break."
499,5,The Whirley-Pop is now a favorite in our house. We officially hate microwave popcorn due to this wonderful item. It's easy to use and clean.
500,5,excellent for use as gift tags on my craft paper wrapped presents
501,4,Excellent quality. Worked for us in smuggling liquor on cruise. Picture is misleading....we only received the 32oz and 8oz sizes. Otherwise I would have rated this a 5.
502,5,"I must admit, I don't use them to bake cakes.  I heat up everything I buy at Trader Joe's, etc.  Great size, fits perfectly in my small wall oven.  I have two, and can have both in there, cooking meat and a side.  Amazing.  These don't warp and cool down quickly."
503,5,Well balanced with beautiful finish.  Love this pattern and the quality is exceptional.  Stands up well to dishwasher cleaning.  Very pleased with this flatware.
504,5,These are fantastic. I will be ordering more after the holidays.
505,4,I love it for my spices!!!
506,5,Very good fit in the hand & well balanced.
507,5,Love this!
508,5,Better than I expected. I like the collapsable feature for easy storage. Nice and deep to hold food and drinks.
509,5,"I see that others have complained about this leaking, but that may be a defective piece- mine works great! I don't mind that it's trickier filling than a glass one- I don't like storing a glass one on the counter, as light deteriorates the olive oil in a glass container. For keeping the oil fresher, this is perfect. And stylish!"
510,1,way smaller than expect
511,1,The remote doesn't stay in sync for longer then two minutes.  Very disappointed.
512,5,"I'm a coffee nerd and enjoy hand grinding fair trade beans and brewing with Chemex, Hario V-60, french press, Techivorm, Eva Solo, Kalita Wave, Sowden, Areo Press, & Bee House. Hario Paperless is my new go to!!! Pour with circular motion starting in middle (let bloom for 30 seconds) and don't hit the sides. Go slow. Magically, the coffee itself with form into a filter! The oils will come through to deepen the flavor into a rich, hot, low-sediment satisfying cup. Excellent brew method with no paper waste or hassle and easy clean-up. Another bravo for Hario!!!"
513,5,hit of party
514,1,This arrived with no label.  The first time I tried to use it I could tell it was warped because it &#34;rocked&#34; all over my stove.  Very unhappy and am returning.  Will not order this line again.
515,5,Love the many uses - we use one for removing toast and bagels from the toaster.  They work well and are well made.
516,2,I've had this scale for 6 weeks and have had to replace the batteries once and the display is already deteriorating.  Too much trouble to return.  Will look for a new brand.  It looks good but did not hold up at all.
517,1,This kettle has false reviews. It is made out regular glass.  The handle came out on the first try and I almost cut my finger. I would not recommend this item. Buyers beware.
518,5,Great kitchen tool
519,1,These arrived and were too smelly to put out!
520,5,My sisters told me I couldn't find this except is a set. Fooled them. These are absolutely the best measuring cups and withstand the dishwasher and those tumbles to the floor. And best of all you can read the amount and it is light. I wouldn't use anything else.
521,5,Protects us from our long slicing knife when it is stored in the drawer.
522,5,A definite 5 stars. It has a cool factor that's hard to rate
523,5,Amazing for breakfast on the go !
524,5,Great product
525,5,"[[VIDEOID:3d965033fd949c1b3ff2ea0fdbb2b654]]As you'll witness on video I used the dinner of chuck steak center cut usda choice beef as the real life example in the review the instructions I followed with the tenderizer is short and easy I washed it when first delivered to me and includes a protective plastic cover for safe storage.  I BEAT up the steak and avoided hitting the bone but lightly with it on a wooden cutting board flipped it over repeated like the other side was done that's all and your finished presto.  You've<br /><br />got some nicely tender food  without getting stuck in between teeth which is just right in time for me because I just left the dentist last week monday  and food  cooks quicker with this kitchen gadget and please do adjust cooking time accordingly ok ; )It tenderizes -meat - poultry or fish -pork chops you know steak from my video duck and goose  prior to marinating, which allows spices and flavor to be absorbed quickly and deeply.<br /><br />Tenderizes the meat without changing the flavor , and has the 48 stainless steel razor sharp blades that penetrate any cut of meat with ease and makes the toughest cut of meat into a juicy, flavorful, masterpiece<br />Easy to clean; wash with soap and warm water not over 175 degrees fahrenheit to avoid damage of plastic material . Tenderizer is top-rack dishwasher safe and keep away from kids .<br /><br />Pros: Gave my meat tenderness and fast cooking to eat.<br /><br />Cons: None it works .<br /><br />Color: White<br />Shipping Weight: 11.2 ounces and came Super super fast and is Courtesy of  F&W !!<br /><br />Disclosure:  Item offered free  in exchange for a review, I'am open to negative and positive comment's"
526,5,I had the smaller SodaStream and loved it. Actually loved it so much that upgrading to a model that can fizz 130 liters was a no brainer. This model is so easy to use and it’s FAST.
527,5,"When my first Nutribullet croaked due to liquids getting down into the motor (user error), I thought I would have to shell out a ton of money to replace it.  I stumbled upon this and couldn't be happier with my purchase.  In my experience, this item is the real deal (not a knock off), comes with a warranty, and works wonderfully.  :)"
528,4,"I have to say I met a incomplete, it must be a coincidence, customer service processing quickly, I am very satisfied!New replacement glass insulation is very good"
529,4,"Cant beat for the price, can clean easily."
530,5,loved this product
531,5,"Best thing ever! I might have gotten carried away and bought the 5 quart instead of 4 quart, but this machine is perfect. Really love it!"
532,5,Beautiful and unusual!  Perfect.
533,5,durable
534,5,"Well made mugs perfect for dark & story's and Moscow mules. Very reasonably priced, fast shipping and quality workmanship. These mugs are very pretty to look at while you're sipping a tasty cocktail."
535,5,"I have not decorated with this cutter yet, however I have cut some cookies out, it's a perfect cutter."
536,5,"Excellent containers. Easy to use, easy to clean, pours well."
537,5,Its a tamper. Hard to find a bad one.
538,5,I originally bought the stainless steel K-cups but I bought the brown plastic ones for my daughter. I use an espresso grind coffee and the plastic ones seem to filter that grind of coffee better.
539,5,These make the best ice cubes.  They make cubes that are approximately 2 x 2 x 2 inches. The cubes are really easy to remove from the tray once frozen.  And they take a long time to melt.<br /><br />I actually tried to use a couple of these in my green smoothie this morning but my blender wouldn't crush them effectively.  They did work to make my smoothie cold. Even an hour after drinking it there is still a 1 x 1 x 1 inch cube of ice left in the bottom of my cup.<br /><br />While you can stack these you can't fill them to the top if you want to do so. You have to leave about 1/3 of an inch of space at the top of the tray or water will spill out when you put the 2nd tray on top.  Learned that the hard way.<br /><br />I received a sample of this product in exchange for an honest review.
540,5,"Daughter likes it.  It fits two themos containers and also has room for something on the bottom.  I like that it has two storage areas.  I use one for cold items, and the other for hot."
541,2,"don't buy a nuwave through the mail , you can pick one up at a local department store for less. My husband purchased buy one get one free, well it is not free. You have to pay the shipping charges for both units and extra for the 2nd unit's additional accessories which all adds to be much more than if you purchased 2 units going to a local department store. don't forget about shipping charges! So if you have to return the product it is much easier going back to the store than through the mail.  More I use it the more I wish I didn't purchase one at all!"
