,star_rating,review_body
288,5,My husband loves this band and this genre of music and he absolutely loved this cd for his b - day.
289,5,"I was so into the single ROUTE 101 when it came out in 1982 and followed through to FANDANGO, but for some reason, the album did not make it into my collection.  Total shame, since I've been looking for this one for years to hear the entire thing.  I was hoping the Herb Alpert Signature Series would not stop at RISE.  The entire FANDANGO album is superb.  Though listed as a solo Herb Alpert effort, it is definitely a tribute to the days with the Tijuana Brass, and reflects the 20th anniversary of when Herb saw his first bullfight in Mexico, which started things rolling with THE LONELY BULL in 1962.  The signature tunes are ROUTE 101 and FANDANGO, but all tracks are top notch on this album.  The sound is pristine and all Herb fans will enjoy this update very much.  I'm delighted that this album is finally back in print.  An absolute must."
290,4,I LOVE This CD It Inspires Me From 1965 & 66 The Malt Shop Bubblegum Roots Inspire Me Sooo Much Such As 'Tell Him' & 'Baby Love' Are My Favorites. This CD Has ALL The Hits Of 1965 & 66 Girl Groups If You Want The Track Listings Please Comment
291,5,What an amazing album by a talented singer-songwriter with a bright future.  The songs are smart without being clever:  artistically interesting and complex.  The arrangements work really well too--definitely an album to listen to over and over.
292,5,What a great singer that I remembered from the past. I am glad that I bought this because it brings  back good memories.
293,5,"Mudvayne made somewhat of a splash in the already crowded nu-metal scene way back in 2000 with their debut album, L.D.50, and its brief but aggressively catchy single \\""Dig\\"". Many cite that album as Mudvayne's masterpiece. I personally found its unconventional, prog-inflected approach to nu-metal to be very interesting.  That said, L.D.50 suffered a bit from a lack of hooks and melody and perhaps a touch of over-reliance on screamed vocals. There are a number of tracks that I still struggle to recall from memory even after years of listening.<br /><br />In 2002, Mudvayne dropped their sophomore major label release, The End of All Things to Come. This was actually my first exposure to their music (L.D.50 came after for me), via the single \\""Not Falling\\"". I appreciated the latter tracks's unique balance of melody and aggression. While it took me a few years to get around to it, I finally picked up the album in 2007 and was promptly blown away.<br /><br />The unconventional time signatures and chord-voicings are every bit as present as they were on L.D.50, if not more-so. However, they've infused considerably more melody into their sound. Now make no mistake, there is no radio-pandering pop-metal here. Nothing is dumbed-down for mass-consumption. They simply found a way to fuse that missing element (melody) with the aggressive approach they had previously honed.<br /><br />All elements are balanced in such a way as to make for a truly dynamic metal album, something which the genre often struggles to achieve. Tracks such as \\""World So Cold\\"" and the aforementioned \\""Not Falling\\"" are the most melodic, with the former bordering on ballad territory, while tracks such as \\""Silenced\\"" and \\""Solve et Coagula\\"" go for the jugular right from the get-go. The rest of the tracks generally fall somewhere between these four on the aggressiveness scale.<br /><br />Greg Tribbett's guitar work may not make anyone forget John Petrucci from a technical standpoint, but his chunky, percussive riffage and unique accents command attention throughout. The chorus riffs of \\""Mercy, Severity\\"" and \\""The Patient Mental\\"" never fail to floor me with their combination of heaviness, melody, and originality. These are not isolated moments either; the album is chock full of huge and inventive riffs.<br /><br />Ryan Martinie's bass playing is not quite as prominent as it was on L.D.50 but is still very much a huge part of the sound. He and drummer Matt McDonough lock together to form as potent a rhythm section as you will find in metal.<br /><br />Chad Gray trademark screams are all over the album, though they are used in much more precise fashion and are balanced out well with melodic growls and clean crooning. Most importantly, the vocal melodies and cadence are much improved, which helps make each track stand out from one another.<br /><br />The production also deserves kudos. The instruments are well balanced and clear in spite of the gobs of distortion in Chad's voice and on Greg's guitars. The vocals in particular roar in near-epic fashion throughout without sounding like some brute is screaming in your ear, which is often how that style tends to come across on record.<br /><br />TEOATTC was not the sellout dive into radio-rock that some have accused it of being. That said, it did foreshadow a shift in that direction which was realized on their next album, 2005's Lost & Found. In spite of their move toward radio accessibility, I very much enjoyed Lost & Found as well as the two albums that followed it, The New Game & Mudvayne. That said, they have yet to create another album that fully captures the magic of The End of All Things to Come."
294,5,"I will forever listen to this album. This album is just raw talent. I love him and his music!! My favorite song off this album is Yellow Raincoat because its just so sad, it reminds is that he's not perfect he's human and he's not always happy like we think."
295,5,"El Afinque hits a home run with this killer album tracks such as el Callejero,Me vas a echar de Menos,A maina, La  flauta y el violin,ale you wanna dance"
296,5,"This album has at least three or four cuts which could/should be hits (If It Wasn't for You is obvious, but songs such as Magnetic Field and Dry Your Tears are also stand-outs), and the whole album is solid & consistent. Good hooks, nice playing style, power pop at its best. I'm amazed these guys haven't hit it big."
297,5,"Amazingly talented young lady, whose music will be enjoyed by people of all ages I imagine!  Would like to hear more of her voice but absolutely no complaints about this album."
298,3,"I love Sons, but the music on this cd is just mediocre. At best. I wouldn't order it again and that makes me sad because I was really looking forward to listening over and over. I gave it to my son."
299,5,love maroon 5. upbeat and makes me want to dance. Adam Levine has great vocal abilities-nice to the ear and cute also.
300,5,Renee and Jeremy have done it again! They took some great songs and re-did them and they're easy to listen to. Buy this album - you won't be disappointed.
301,5,"Willie can virtually do no wrong,this album is just a great solid piece of music.Even just casual Willie Nelson fans should have this CD."
302,5,I chose 5 cause this is one of my friend's favorite bands and she absolutely loves them. Can't go wrong with that.
303,3,"When I buy a &#34;Best Of&#34; album, I expect it to contain the best songs from a given performer. This album is a collection of some of Emmylou's best songs and a mish-mash of other songs which aren't fit for a normal album, let alone a &#34;Best Of&#34; album.<br /><br />It appears to be an attempt by a record company to increase their revenue by taking advantage of an established artist."
304,5,Gave this as a gift. They were very pleased to receive it so that is about all I can say about this.
305,5,"I am not sure what made me reach back to my youth and purchase this recording on CD. I think I heard a &#34;Steelers Wheel&#34; tune and it got me thinking about Rafferty. No matter, I can now say that I appreciate this recording even more than I did when it was first released.  Of course, &#34;Bakers Street&#34; never gets old. Who knows how many times I have listened to that tune over the years. BUT, there are so many good songs on this CD. All of them really. I now have enough musical experience from a few years to appreciate the incredible song writing. One thing that I just realized however, was just what a great vocalist Gerry Rafferty was. Somewhere between optimistic and haunghting. Quite an interesting quality and range to his lyrical phrasing. Do yourself a favor and pick this one up again. It is an open, honest and inspiring CD. Flows well and gives plently to think about. Not deep thinking, just nice life bits. So, with that, I will ride these tunes for many years to come. Glad I bought it!"
306,5,"As God is my witness, I thought I was going to pass out when I saw this album finally re-released. I guess I, and friends, have sent about 30 letters to Vanguard over the years for Vol. 2 to be re-issued and here it is. Hedy West was in a class by herself. To sit in a small club and listen to her was heaven on earth, and when you hear \\""Brown Girl\\"" or \\""Cotton Mill Girls\\"" you'll never attempt them again if you're an old time picker as I am. We lost Hedy way too early but we finally have most of her music back on cd's. I guess Ace re-released and I thank  you folks, you at least know good folk and appalachian music when you hear it. Can't wait until my CD arrives. As for Hedy, keep teaching that Heavinly Choir how to frail on the long neck banjo. RIP sweetheart, we all miss you so much!!!"
307,4,"Always been a little bit of a fan, but never purchased her CD's until this album.  Good vocals and music...Keep it up!"
308,1,"I hope Mr. Tates' wine business is doing fairly well, because his music career is dead. Very sad, because few bands can put out the quality of THE WARNING, RAGE FOR ORDER, OPERATION MINDCRIME and EMPIRE in their entire career, much less back to back. It all started going downhill VERY quickly upon Chris DeGarmo's departure.I'm aware this is not a Queensryche release, and I enjoy quite a few songs on his last solo effort, but it seems he has completely lost touch with, or turned his back on whatever remaining fans he may have had, including myself...and he won't gain any new ones with this release. It is simply a painful listen."
309,3,bought as a gift for a old friend and the fablous fabian was not much of a singer so how could you expect the cd to make him better however if you like the late 50s music its fine
310,5,"If you are and Jeff Lynne fan you will love this album. Jeff plays all of the instruments, all vocals, and mixes what you hear. Amazing and enjoyable."
311,5,My son is a great fan of Tina's and as we had a tornado here in 2011 we are trying to replace the ones he lost
312,5,Great music and wonderful DVD all in one. Not only can you listen to the music but you can see it performed.
313,5,Somewhat different from his previous effort Julian Plenti. Quite enjoyable if you are into something a little different by Interpol standards.
314,3,"i was a little disappointed with this cd of whitney houston, it sounded to me that this was'nt  remastered at all"
315,5,"great singer, she has a great voice, great album..this is the second  album i 've bought about her..<br />let the music play  is the one of the best records of breakdance"
316,5,My favorite Christmas song is Holly Jolly Christmas and Burl Ives is &#34;Mr. Christmas&#34;. This Cd is a must have for any Christmas music collection.
317,5,"Found this group on the internet, liked what I heard so I got the album.  Interesting music.  Will be looking for more from this group."
318,5,I purchased this for myself he is the only thing I asked Santa for to bad I didn't get him !!  Price was awesome .....
319,4,The Guess Who ase consistant with their music there is overlapping of albums I like albums that have a complete list of songs that are unique to that album.
320,1,"First of all, I want to make it clear that I was supposed to be at the station fire in RI, where Great White played in 2003 and 100 people died. Many of them were my friends.  Jack Russell, who in my opinion is a punk stated that he would never play Desert Moon live again out of respect for all the lives lost.  Apparently, all he cares about is money because as you can see the song is the first song, as it was in Feb of 2003 when 100 people lost their lives selflessly. Jack Russell was never charged, and really took no responsibility for what happened, even though it was his tour and he was the boss. The least he could have done was kept his word about not playing that song again ever. I was a fan of Great White in the 80s and didn't go that night because I had a headache. Many of my friends did go. Some lived, some died, and some were injured. Jack Russell could have at the very least kept his word about not playing that song again."
321,2,"I can't tell if they are appealing to the mainstream now, or if they're just getting soft on us.  This album is just, eww.  I kept skipping tracks and never liked any of them.  \\""Are You Dead Yet?\\"" Was the last good album they ever made.  They have really lost their touch."
322,5,"I really love this Group's offering. My favorite songs are; The Agenda, My Dear, and It's About Time. Ruby Velle sounds a lot like Amy Winehouse. The band is tight and sound is full. I think it sounds best on a good sound system. Headphones are OK but I like to feel the music and you can only do that with a good sound system."
323,4,"Some folks would have you believe that Rick Danko was a complex man, truth be told, it was really youth disguised as complexity that laid out the path Rick he would follow for his far too short life.  Hailing from Canada, by way of his United States southern roots, he grew up in a musical family, cutting his teeth on the pleasantries of family music, and was sustained by the likes of Hank Williams, Fats Domino, Sam Cooke, and any other artist who presented themselves with musical interpretations that were soulful, deeply felt, and personal ... yet contained an element of being delivered off the cuff, and nearly matter of factly.  The man was a multi-instrumentalist, wore his heart on his sleeve, and was recognized as a talent to be reckoned with by such artists as Neil Young, Eric Clapton, Jorma Kaukonen, Paul Butterfield, Doug Sahm, Ronnie Wood, Bob Dylan, George Harrison, and of course Ronnie Hawkins', who's band Rick joined at just seventeen years of age.<br /><br />This album is brilliantly good.  Of course there are bodies of work out there that will lay you flat and take your breath away, but I don't always need to be laid out flat, or left breathless.  Sometimes I just want to feel that I'm in comfortable arms, floating to the skin chilling \\""New Mexico,\\"" \\""Shake It,\\"" or the classic \\""Small Town Talk,\\"" where he pays homage to his early AM radio heros.  It's impossible to listen to this release, an album that was overshadowed by the release of The Band's Last Waltz, causing it to slip almost unnoticed by the public at large, with others feeling that he was merely riding on the coattails, and taking advantage of The Last Waltz, when the reality of the situation is that it's impossible to listen to this outing without feeling that you've come face to face with the heart and soul of The Band.  And with all of this, he could still snap back anyone's head with a surprising song like \\""Brainwash\\"" or \\""Java Blues.\\""<br /><br />Rick's music will always float on the breezes, and perhaps if your window's open when the moon's rising slow, those dancing curtains may just carry a song into your heart.<br /><br />Review by Jenell Keslerand perhaps if your window's open when the moon's rising slow, those dancing curtains may just carry a song into your heart.<br /><br />Review by Jenell Kesler"
324,4,not a bad album baby grande is a mecca of dispersing good hiphop jmt stoupe outerspace i love freeway ever since the stimulas package thats my favorite still but dimond inn the ruff is good quality music buy it dont download if you real
325,5,"This disc, recorded in 1983, provided arguably definitive versions of all three pieces. Larrocha may not have made a finer disc and as such, this has dominated the catalogue in terms of this repertoire since it was first issued.<br /><br />The main work known to most collectors is, of course, the Falla Nights in the Gardens of Spain. This is a curious work being more substantial in both length and content than many non-concerto compositions while not being as substantial in the normal concerto manner. Neither is it such a show-piece, being more reflective and descriptive in its nature. It is therefore a difficult piece to program in a concert or on record. Rubinstein was well-known for this piece but his recordings really sound too elderly nowadays particularly when compared with this fine and more modern account. It has successfully triumphed over all other recordings since 1983.<br /><br />Much the same can be said about the two pieces by Albeniz and Turina. Both of these are more outwardly effective and make excellent companions to the Falla and together they make this disc a most attractive and unique combination.<br /><br />Therefore for those who are attracted to this program the choice seems obvious. Buy it! The recording is as excellent as are the contents and performances."
326,5,"Great CD, recieve the cd in just a few days and it was everything I was expecting from Kirk Franklin music."
327,4,"Over a year ago, Chris Mann was featured on one of the other campaigns I participated in (I forget which website it was?) as a new upcoming artist.  A few months later, he actually became the fourth place finalist from the second season of \\""The Voice\\"". He was able to work with Christina Aguilera as his mentor. I was in awe of not only of his talents (he is an awesome singer!) but also of his good looks.  He is a hottie!<br /><br />I was really excited about getting picked to review his new album \\""ROADS\\"" (released Oct. 30, 2012) for One2OneNetwork!  His voice reminds me of a crossover between Josh Groban, Michael Buble and Elliott Yamin.  He just has a really sensual side to him with a little R&B and opera mixed in with his contemporary style of music.  He can reach really high notes (think in the styles of Christina Aguilera & Celine Dion) which is impressive.  He sings with such romanticism and passion, makes you melt like butter.  This album would be perfect to play during a dinner party or a romantic night with your lover...or while you're relaxing in the hot tub with some candles lit up.<br /><br />The first song Roads in the album is probably my favorite. The words have so much meaning for me personally.  His renditions of songs like \\""I Need You Now\\"" (by Lady Antebellum), \\""On A Night Like This\\"" (by Dave Barnes) and \\""Ave Maria\\"" (a classic!) were very well done.  Not to say the other songs weren't well done at all, but those were some of my other favorites.  He sang Coldplay's song \\""Viva La Vida\\"" and I just didn't think it suited him.  Although I like the song itself, I just didn't think it was his kind of style.  But good for him for trying.  Overall, I think he has a heavenly voice and is great eye candy.  His album wasn't mind-blowing by any means but I thought it was a good debut.  ;)<br /><br />I encourage you to purchase his album and check out for yourself how great he really is as an artist.  You can purchase the album on iTunes [...] or Amazon.com ([...]  I promise, you will not be disappointed!  For more information about Chris Mann, check out his main website ChrisMannMusic.com - [...]<br /><br />*This is a review post from One2One Network. I was provided with a copy of the album and I am eligible for a prize drawing. All opinions stated are my own.t be disappointed!  For more information about Chris Mann, check out his main website ChrisMannMusic.com - [...]    *This is a review post from One2One Network. I was provided with a copy of the album and I am eligible for a prize drawing. All opinions stated are my own."
328,5,"Here is music composed by a 20th century English composer that has a distinctive new sound but is still essentially lyrical and tonal. There is no sign of the `pastoral' string and woodwind sound that is often associated with 20th century English composers, like Vaughan Williams, Butterworth and Finzi. Foulds was born in Manchester in 1880, the son of a bassoonist in the Hall&eacute; orchestra.<br /><br />This CD opens with the mystical Three Mantras for orchestra that are now all that are left of a Sanskrit opera, Avatara, that Foulds worked on in the 1920s. These are followed by another spiritual-sounding work - the Lyra Celtica, a vocalise concerto for voice and orchestra: the singer is the mezzo-soprano Susan Bickley, who has a quite lovely timbre to her voice. Next is the Apotheosis or Elegy `dedicated to the memory of Joseph Joachim'. Unsurprisingly therefore it is a relatively short (12 min) concerto for violin and orchestra, with Daniel Hope as soloist. The final work on this CD is Mirage. The Elegy and Mirage are also respectively known as the Fourth and Fifth Music Poems for orchestra. This is a thoroughly engaging selection of music from Warner Classics, played by the City of Birmingham Symphony Orchestra with the participation of the City of Birmingham Youth Chorus in the second of the Three Mantras.<br /><br />[[ASIN:B000EQHV52 John Foulds: Dynamic Triptych; Music-Pictures III]]"
329,5,"Great compilation! Definitely worth the money. Many songs are new to me, but great to hear. The DVD is good, too."
330,5,"Age of Innocence by OLN is one of my favorite new albums. I bought it for myself but my two sons love it too, and we can't stop listening to it. It's a gripping, driving album with equal parts beautiful harmony and hammering hard rock. OLN has become one of my favorite bands and I'm going back to pick up the rest of their albums, starting with We Will All Evolve."
331,5,"Typical of RCA/CAMDEN's mid-'70s Big Band reissues, FRENESI (ACL1-0590-e) has been reprocessed into fake stereo. The effect works well over speakers; headphones are another matter. Source material for these nine tracks is very clean and the music is as pretty as front album cover art-- prettier, even.<br /><br />SIDE ONE NOTES<br />\\""Frenesi\\"" is by the band Shaw assembled after returning from a Mexican sabbatical. It has added strings. \\""Back Bay Shuffle\\"" is by his original \\""Beguine\\"" unit and is a real swinger. The first minute of \\""Indian Love Call\\"" has a prominent tom-tom beat. Tony Pastor's vocal reminds me of Louis Prima. \\""'S Wonderful\\"" was arranged by Ray Conniff. Later with COLUMBIA, Ray made this the title song of one of his [[ASIN:B000K5OLXC LP]]s. It's by Artie's fourth band in just seven years! Only a troubled eccentric as Shaw would have such a theme song as \\""Nightmare. It's a droning, moody piece with Artie's clarinet racing up and down the scales. One of his very best.<br /><br />SIDE TWO NOTES<br />\\""Begin the Beguine\\"" is a \\""live\\"" version made four years after the original hit single. Constant requests for \\""Beguine\\"" wore upon Shaw's patience. Urgent hi-hat and pounding toms push \\""Softly, As in a Morning Sunrise\\"" along. Artie's solo statements illustrate why Benny Goodman named him the best clarinetist of all. Post-Big Band era \\""Carioca\\"" is by Shaw's last group. Some fabulous drumwork on this \\""live\\"" performance. Fifteen years after his first record, Artie's playing is as amazing as ever, yet he was just about ready to give it all up. Set-closing \\""Adios, Mariquita Linda\\"" was waxed the same day as \\""Frenesi.\\"" It's a mellow tune with quiet strings at the top.<br /><br />(includes recording dates)<br /><br />SIDE ONE<br />[3:06] Frenesi - (3/3/40)<br />[3:14] Back Bay Shuffle - (7/24/38)<br />[3:15] Indian Love Call, w/Tony Pastor & chorus, vocal - (7/24/38)<br />[3:07] 'S Wonderful - (1/9/45)<br />[2:50] Nightmare (Theme Song) - (9/27/38)<br /><br />SIDE TWO<br />[3:28] Begin the Beguine - (4/27/42)<br />[3:06] Softly, As in a Morning Sunrise - (11/17/38)<br />[4:00] Carioca - (11/19/53)<br />[3:38] Adios, Mariquita Linda - (3/3/40)<br /><br />TOTAL TIME: 29:44/>[3:28] Begin the Beguine - (4/27/42)<br />[3:06] Softly, As in a Morning Sunrise - (11/17/38)<br />[4:00] Carioca - (11/19/53)<br />[3:38] Adios, Mariquita Linda - (3/3/40)<br /><br />TOTAL TIME: 29:44"
332,5,"This excellent piece of work by St. Germain was long sought after. After hearing several songs, couldn't figure out the artist. Searched and searched and found it. Greatful Amazon had it for sale for a reasonable price. I'm a happy listener. Thanks!"
333,4,"THE RASCALS-THE ULTIMATE RASCALS: Honing their chops at the legendary Peppermint Lounge as members of JOEY DEE's STARLIGHTERS, THE RASCALS expertly fused the best elements of rock, pop and RNB for a healthy run of scintillating chartstoppers during the second half of the sixties. Helmed by FELIX CAVALIERE's churchy organ fills and passion-filled lead vocals, the summery GROOVIN', YOU BETTER RUN's dirty funk vibe, and joyous anthem PEOPLE GOT TO BE FREE were pure blasts of AM radio righteousness. Canny covers of THE OLYMPICS' obscurity GOOD LOVIN' and the ribald WILSON PICKETT staple MUSTANG SALLY were the exception more than the rule, since most of the band's best material was penned by CAVALIERE and EDDIE BRIGATI. THE RASCALS' final chapter found them embracing gospel and psychedelic overtones for less popular, though still admirable efforts including SEE and CARRY ME BACK. ULTIMATE gathers up twenty sonic slabs of passion-saturated blue eyed soul guaranteed to plaster a warm, nostalgic smile on any listener's mug.<br /><br />RATING: FOUR SOULS"
334,1,"What is deep art to some is tacky pretentiousness to others.  While more \\""subtle\\"" than the earlier incarnation of Current 93, the attempt at vague creepiness is still heavy handed - This is not really a new idea, that's what Alice in Wonderland hits on. Tibet's sad, sensitive guy vocals would be laughable if he didn't sound so much in need of medication (\\""The sad sadness song\\"" appears on another record from the era, thankfully \\""When the May Rain Comes\\"" is a little more memorable).  And while Tibet fancies himself a poet, this is lousy poetry.  Read Elizabeth Bishop or Wallace Stevens and if you want dark, creepy music, there's a motherlode of better stuff than this.  C93 was best to avoid its attempts at \\""death folk\\"" and stick to the sledgehammer menace of the early records. M. Gira and The Swans made the transition much more gracefully.  You can spin through their folk phase without wincing in embarrassment for them!<br /><br />Somebody introduce the fans to the weird British folk of the late 60s/early 70s (The Incredible String Band, Dando Shaft), the DOM record, Amon Duul's Para Dieswarts, or SPK's Byzantine Flowers!  If they're hard to find, go to youtube."
335,4,"How can I review a soundtrack that has been around longer than I have?  Maybe it's best to consider the year and the fact that just about everything was done on acetate recording tape. Restoration Producer, Randy Thornton, had his work cut out for him in 1997.  Adding echo, attempting to clean up and digitally remixing a 1941 Soundtrack wasn't the easiest chore in the world. But give the guy credit, he did the best he could. [Information about the soundtrack and words to the songs are included in a colorful book that comes with the CD].<br /><br />\\""DUMBO\\"" has the distinction of being the 4th of the five original Disney Animated Classics.  [The other 4 being: SNOW WHITE, PINOCCHIO, FANTASIA and BAMBI].  It's also the shortest coming in at around 64 minutes. So practically every music bed has been utilized to keep the CD from ending too soon.<br /><br />The songs by Frank Churchill, Ned Washington and Oliver Wallace pretty much speak for themselves. \\""Look Out For Mr. Stork\\"" anticipates the arrival of the newborns.  \\""Casey Jr.\\"" describes the train trip from one town to another. \\""Song of the Roustabouts\\"" who are responsible for setting up the circus tent for 'The Biggest Little Show On Earth!' \\""Baby Mine\\"" is the love song from Mrs. Jumbo to her abandoned off-spring. \\""Pink Elephants On Parade\\"" demonstrates what happens when a little too much \\""bubbly\\"" gets inside your system! And it's impossible not to love \\""When I See An Elephant Fly\\"" sung by the Crazy Scat Crows when they discover Dumbo and Timothy Mouse mysteriously up in a tree!<br /><br />The only thing missing is watching Dumbo's Ears flap up and down! That's the only portion of the CD that requires your imagination. But don't let that stop you!  Enjoy the music."
336,5,It was exactly what I expected and the quailty of the music on the cd is excellent. I am extremely satisfied with the product.
337,5,"absolutly best originals I have heard in years, I compare him to pink floyd and the best of the beatles all in one - I liked no. 1 and no. 10 personally but all of his music is outstanding I recommend him to all real rock and rollers as an example to follow"
338,4,"I have liked Bea Wain sice seeing video of her performing with Larry Clinton's Orch. This is my first Bea CD and apart from a couple of corny songs it is first rate, great voice, great style. Now I want more. Bless you Bea."
339,5,"Love the album, almost every song is good. Some are very deep and thought provoking and some are just good fun. Highly recommended."
340,2,"With this one, and especially the next one, Blackout, the music & lyrics surely took a turn for the worst, definitely taking aim at the 12-14 yr old market, with any seriousness tossed aside--any album they did after Lovedrive, in fact, just doesn't hold a candle to their earlier stuff, especially when they went for the big bucks & the commercialism of \\""Rock you like a herd-of-cans\\"" (more like a herd of sheep)--sorry, they lost me starting with this one going forward. (forward?)"
341,5,"Now this is really a great CD is you are a jazz enthusist like me. Normann Brown is incredible on the guitar. he features a few other noted artist also one of them being Stevie Wonder, Bobby Lyle just to name a few. This probably one of the best jazz CDs i own."
342,4,"Taken on its own, this is a good album; Ella sings well, Duke's orchestra can't fail to please.  But...  Well, quite simply Ella isn't at her best live.  Unlike some jazz musicians who are spurred on to their best by an audience, Ella is at her best in a studio.  If you read the biographies of her, she actually suffered from strong stage-fright throughout her career, and you can hear it.  Simply put she doesn't have the same control over her voice in this album than you can hear in her studio albums.  This is the only album of Ella's where I have heard her hit a bum note.  Add to this her usual nervous tick of saying thank-you many times between songs to quieten the crowd.  Don't get me wrong, this is still an album worth having and worth listening to, but in my view it's surpassed by the performances and recording quality of the studio-recorded \\""Ella at Duke's Place\\"", where many of the same pieces are brilliantly performed at their finest, even definitive form.  Given the choice, I'd say most listeners should buy that album first."
343,4,"Was looking for my cassette forever, and decided to get the CD. Good thinking, always loved her music and can now enjoy it without worry. Her music is alive today as it was then."
344,5,"If you enjoyed watching the Korean Drama Rooftop Prince series that recently finished airing around 5/12 (on Hulu and other Asian drama sites), you will enjoy this.  Some of the songs in this and part one of the OST is still pretty good music and songs by themselves without even watching the drama.  Since these are imported, the cover and songs are written in Korean.  Can't wait until they have the dvd of the drama released."
345,4,"If you like Italian bell-canto music, you will enjoy this opera of Donizetti. His genius seems to be in the variety of melodies he utilizes from one opera to the next. It is not a studio recording and there is no libretto. But, the plot is considerably good for opera stories and is not difficult to follow. However, I would recommend  that listeners be provided with a libretto."
346,5,"Previous to this release, my top 3 Krokus albums were One Vice At A Time, Headhunter, and The Blitz.  Having said this, it should be clear that I prefer the no-nonsense, Hard Hock sound that Krokus became known for during the early to mid-eighties.  As such, I was typically disenchanted when the band strayed from this formula on subsequent efforts.  In fact, it wasn't until their reunion in 2004 that I actually began to get excited about Krokus again.  Even so, although the Rock The Block album has its moments, it fails to deliver the consistent punch I was hoping for.  Well, this problem was fully resolved with Hellraiser.  In short, it is excellent from start to finish.......one of those rare discs that you can simply load, press play, and ROCK OUT!!!  Furthermore, Hellraiser is a legitimate candidate for 'Best Rock Album of 2006', and is one of Krokus's best efforts to date!"
347,3,"I ordered: Goodbye Yellow Brick Road (w/ Bonus DVD) [Extra tracks, Hybrid SACD - DSD, Original recording remastered] but in fact I received this: Goodbye Yellow Brick Road (30th Anniversary Deluxe Edition) [Extra tracks, Hybrid SACD - DSD, Original recording remastered].<br /><br />I am assuming that the version with the bonus DVD (which I really wanted) is no longer in stock but Amazon never asked me, never checked to see if I would accept the substitute, they just the 30th anniversary CDs with no bonus DVD. The paperwork mentions the bonus DVD, they asked me to review it, but it is not what I ordered.<br /><br />So please make sure you know what you are going to get from Amazon before you click the \\""buy\\"" button!<br /><br />The 3 stars is because the audio is great, the album a masterpiece, the extra tracks cool. But I sure would have liked the DVD."
348,2,"I've been with these guys since Burn My Eyes and even saw them with Slayer in the mid-90's (Divine Intervention tour) and with the exception of Supercharger have eagerly anticipated and enjoyed every Machine Head release, especially Through the Ashes of Empires and the phenomenal The Blackening. But from first listen last fall to today I simply cannot stand this Machine Head release, Unto the Locust. It's a pretentious mess of guitar-god noodling that goes nowhere fast, melo-dramatic, sappy lyrics and, my god, a children's choir on one of the songs. It sounds they were shooting for The Blackening part two, but could not get lightening to strike the same place twice. On a positive note, I'm really, really glad I did NOT shell out big bucks on the deluxe CD version, instead opting for the much cheaper download and even then, for the first time ever, I want a refund. I do want to say something positive about Machine Head because they are a great band and that is all of these songs will probably sound much better live like the Supercharger stuff on Hellalive. I hope so.<br />I downloaded this Machine Head turd and Opeth-Heritage (deluxe) on the same day- guess which one I listen to much more often?<br />I really hope this is not the new Machine Head sound because I'll probably just sit the next one out."
349,5,"Years ago, I read a brief review of this CD in Uncut magazine and would search for it from time to time. Finally was able to order and receive (as opposed to availability vanish a couple times in the past). Though it came out in 2004, it's my favorite CD of 2012. It's an incredible collection of songs. The first time I played it, the book I was looking through was laid aside and forgotten. I love this album!<br />I must give props to Amazon, in that, several times I have searched for something out of print, out of country, etc. and have learned that you just come back and keep popping that name or title in from time to time and a hit will happen at some point.<br />It paid off this time, big time.<br />And in the words of so many of those commercials: \\""I am a non-Amazon-paid-or-influenced customer.\\"""
350,5,"Almost every cut is a keeper. First meet Ms. Dashew on Pandora, why she is not more mainstream is a mystery to me. Buy it and enjoy it."
351,5,"REDBONE-GOLDEN CLASSICS: Retro record label COLLECTABLES has done a bang-up job encapsulating the bloozey roots rock  of Native American band REDBONE, combining two of their best seventies albums MESSAGE FROM A DRUM & POTLATCH, plus assorted singles on one disc. REDBONE's rich, murky sound was slathered in searing soul power, syncopated tribal rhythms, hook-laden guitar licks and vocal harmonies supplied by blood brothers/former session musicians PAT & LOLLY VEGAS. The swamp-stompin' jam MAGGIE, voo-doo chant WITCH QUEEN OF NEW ORLEANS, and scintillating RNB/pop smash COME & GET YOUR LOVE (even SOUL TRAIN played that one) are merely the best known tracks here; steaming funk chunk JUDGEMENT DAY and the percolating raunch of DRINKIN' AND BLO are not to be missed. The definitive double vinyl collection COME & GET YOUR REDBONE finally made it to CD in 2014, but GOLDEN CLASSICS, a virtual greatest hits platter, also goes a long way towards preserving REDBONE's criminally underrated legacy.<br /><br />RATING: FIVE HEADDRESSES"
352,5,"Whoever that labeled this compilation as \\""THE COMPLETE\\"" Collection is dead wrong. Even if one confines to only tracks recorded for the British \\""DECCA\\"" or the American \\""LONDON\\"" label, there are still many tracks that are missing. For example,the tracks \\""Stardust\\"", \\""Around the World\\"", \\""Try To Remember\\"",\\""Misty\\"", etc., which are included in another compilation album called \\""THE VERY BEST OF MANTOVANI\\"" (DECCA 460-040-2), cannot be found in the present collection.<br /><br />Nevertheless, if you love Mantovani's unique Strings, and his quasi-classical orchestral arrangements to some of the beautiful melodies ever written in pop music, this very inexpensive box set is highly recommended. The mere fact that all the tracks from the album \\""MUSIC FROM THE FILMS\\"" (recorded with the pianist duo Rawicz & Landauer) are included is worth the price of this box set."
