,star_rating,review_body
381,5,"I haven't had to use this (thankfully), but the size is pretty convenient. It's small enough to keep in my room, which is nice in the winter when I'm using a little box heater."
382,5,Prefect in the 2014 Honda Accord. My wife loves them.
383,5,WONDERFUL ITEM.  MET ALL EXPECTATIONS.
384,5,This is a very nice impact hex drive set.  This was just what I needed for driving in and out set screws on large electrical wire connectors.  Match these up with a 1/2&#34; drive cordless impact driver and they work great.  I really like that each bit is made out of a single piece of metal.  I was using non-impact rated hex drivers previously and these make a world of difference.  The only downside (if you want to call it that) is that the bits aren't very long so if you have to reach something even modestly deep then you will be out of luck.
385,2,Even tough I was told this would 'fit my truck' it didn't. It was 13&#34; to narrow and had to be sent back. Wish they would put the dimensions in the article description and this would not have happened!
386,5,Lots of elbow grease was used to polish some brass on a LV bag. But it cleaned up nicely with a few dabs of Mr. Clean magic eraser.
387,5,good unit no problems
388,5,"So good, I recommend it"
389,5,canny
390,5,Fit perfectly - Would definitely recommend.
391,5,"Works perfectly, be sure to get your grounds right!"
392,5,"Fit great, easy install. Car is running better than ever now."
393,5,Fit and worked beautifully.  I put it on the car myself---a 63 year old woman. So anyone can probably do it.
394,5,"Wonderful product, fit perfectly, easy installation."
395,5,Awesome!
396,1,"Complete crap, a total waste.  I also didn't read the quantity was 1 instead of a set, so I WAAAAY overpaid for nothing.  This is unusable.  The clips at the bottom are uneven so there is more gap in front than back.  One of the nozzles was also embedded way the hell in the back of the head.  Don't waste your time on these.  Not worth it.  I would return it except it will cost me just as much as I might get back to do so.  This item is a complete racket with no QC involved whatsoever."
397,1,Does not work with 07 impala
398,4,"Not nearly as good as the Yuasa battery multi-tester, but it is only 1/4th the price."
399,2,Not what I thought I was getting.  I thought I was getting one that works with 220V and it doesn't.  Now it's on the other side of the ocean.  What battery tender can I get that works with 220V?  What can I do to make it work with 220V?
400,4,"I took a chance going for this car mount and I regret nothing.  It is very low-profile, with no big clips or arms extending out that you have to manipulate to get the phone on or off.  With the phone attached, you cannot even see the mount.<br /><br />I used it with a Galaxy S5 phone with an Otterbox case.  Had a bit of an issue with it at first, I used the rectangular metal piece between the case and phone (loose and no adhesive) and the phone had a tendency to slide around or tilt over with bumps or rough road; the phone never fell completely off the mount, just rotated and moved a bit.<br /><br />I figured out it was best to have the metal insert as close to the mount as possible; the case I use is quite thick and this was the cause of the slippage.  I switched to the smaller, adhesive backed mount on the inside of the case and have not had a problem since! The mount now holds VERY well and doesn't move.  So my advice is to use the smaller adhesive insert, secure it with the adhesive (I used clear tape instead) and enjoy it!<br /><br />All in all, a perfect low-impact mount that holds the phone securely! What more could you ask for?"
401,5,This tool will get the job done!
402,5,They are the only game in town for my Wheel Vintiques 15x8 Rallys.  They are very flimsy and a bit difficult to install.  On the flip side they will not come off very easily and they look really nice.
403,4,Fits a 2009 Honda Civic SI dome light.  Also fits 2008 Honda Accord.  Illumination could be a tad brighter.
404,5,"These were easy to install and look much better than the standard old bulbs. I hate ground issues, and as this was a tilt bed trailer, I ran a separate ground wire from the connector back to all of the lights."
405,4,They are great!
406,4,"This motorcycle jacket seems to be made of thinner (and a little lighter) leather, than the others i have from First Manufacturing. Having said that, it's still great!  I'll probably wear it during the warmer time of year. The zip-out lining is well made and suitable for cooler days or nights, in the late spring or early fall. Fit is true to size, for me. (I'm 120-125 lbs with a 34&#34; bust and 27&#34; waist and got an XS.) The braided trim adds to the styling without being too fussy and tge elastisized sides pull it in at the waist, giving it a more feminine shape."
407,4,"While the build quality wasn't the greatest and had to shave down some plastic to get it to fit, the final results looks good. Great value for the money."
408,1,I purchase rear lip for my Nissan maxima as stated in discription it's &#34;abs plastic not cheap fiberglass &#34; exact words I received lip with<br />Many flaw scratch scuffs on the lip the lip did no properly fit and was cracked abs plastic does not crack it would bend more freely I was sold fiberglass lip.
409,5,Wife loves the decal
410,5,"works as described, easy to program"
411,4,"It's a perfect replacement but required more paint prep than I'd hoped. Also masking the mirror was difficult, but for the price I shouldn't complain."
412,5,They were easy to install and work great
413,4,"Great sticker, I screwed up and got black and it doesnt show up on my dark tinted windows... just a reminder to others to not get black if they have tinted windows. Knocked one star off because when I purchased black was the only option."
414,5,Can see much better now.
415,5,Thank you've been receiving excellent order
416,2,"These fit the 2015 Camry fairly well.  The front fit is good but the back fit has to be forced somewhat.  My biggest disappointment was that these were advertised as new but when they arrived, they were significantly scuffed up, as if they had been used before.  I am considering returning them, depending on the price to do so.  Frustrating."
417,5,My other cable was fraying so I bought this one and its good to go now. It was also very easy to change!
418,5,This stuff works AMAZINGLY well.. Highly recommend it.
419,5,Great fit! Very happy with this product.
420,5,I love dem
421,1,"At first I loved the air filterm but after 5 months of using the filter, I now need a new head. The filter let small dirt particles into the engine causing the oil to become liquid sandpaper. Now I'm out 250 bucks from a 10$ filter. Buy a quality filter and spare future engine problems."
422,5,This is just what I needed works great
423,5,Great for protecting your ball and to keep grease off your clothing.
424,2,Took about a month. Said it was going to be there in less than a week. Quality is ok but not worth the time I waited
425,1,Wasted my money on this part.
426,5,Thanks!!
427,5,This is my choice with Mobil 1 being second.  They both are great for all three reservoirs on my Harley.
428,4,"great lights, small and work well"
429,5,THE ONLY PROBLEM was that the mounting brackets were not labeled correctly.
430,5,Excellent accurate worth every penny
431,5,Awesome Stuff
432,5,"This Vaccum pump sure isn't a Yellow Jacket but it will most definitely get the job done. Yes it may take a little longer, but for the price I can't complain. GREAT PRODUCT."
433,5,Excellent. I like the red light showing active charging and the green light showing the charge is completed. Float charge circuitry is a real bonus on this heavy duty unit. A great value.
434,5,Super fast shipping.  Item as described.
435,5,Lights up the night!  Love it.
436,5,Outstanding petcock!
437,4,I bought this for my trailer. It has 3 rows for cutlery. It's on the small and narrow side but perfect for my needs. It's not something I would buy for my home but serves its purpose well.
438,5,this was awesome and cheap works great!
439,5,Perfect!!!!!!
440,5,Great product
441,1,Great look but can't use factory hardware to mount had to glue them in which sucks
442,1,unfortunately this &iacute;tem did not fit mucho vehicle. It shows that it fits a BMW 323i 2000 but it didn't
443,5,Worked as designed
444,4,"Very nice magnet, expensive and slow shipping."
445,5,"I am definitely one of those people that yell at others while driving at night because all headlights make it to where I cannot see at night. It has gotten to the point that I practically refuse to drive at night unless I have to. My husband is always getting onto me about it! I got the opportunity to receive this product complimentary to review and could not wait to test it out! When I opened the box I was very happy with the way it was packaged. Not only was it in it's own box, but the shields themselves were covered in a protective film. You could tell that the film was needed too because the film was really scratched up, but when I took it off everything was perfect! It has a very large clip on it, which is nice because the product is decently heavy so I am glad they put a clip that will actually keep the product up when in use. The shields stay in place when driving and I love that now I can drive when I forget my sun glasses and also at night it protects me from the glares of headlights. If you have trouble seeing during either of these situations this product is perfect for you! You also don't have to wear anything extra on your face which I really like! I highly recommend this product!"
446,1,Was to flimsey to install!
447,5,"Bought two of these, one for my car and one for home.  Car smells fresher even though I smoke and same for the home.  Great product, would recommend for small areas!  Like that it's so easy and will save tons of money on those air fresheners that just mask odors!  Also like that you can use in a car and with the adapter, at home.  Genius!"
448,5,Works as intended.  All truck canopies should use these.
449,5,I liked that this separates the grit from the water.I used two bucket method and this really helped.
450,5,This sticker will make only attractive members of the opposite sex want to be your slave.  That or it's just a sticker?
451,5,These Brake drums make my baby run smoothly!
452,2,"I received it on time, but it's different from the picture. The la is white not blue as shown ."
453,1,Didnt receive the right item
454,5,How much easier does bleeding a coolant system get.
455,5,A GREAT PRODUCT.....excellent shine
456,5,"I ordered literally one day ago. It's already here. I put it in within about 10 minutes and my scooter runs again. It also feels like it starts easier and runs even faster than before! Built very well and cable is durable. Nice and snug. Lil boost on acceleration. Work good and also a good price. Product was nicely packaged and felt of pretty good quality for the price. They included their business card with phone number where a real person answered.. A+++++My scooter was not running before due to the ignition coil shaking lose and breaking in cold weather.Very much worth the price! Wouldn’t believe the improved performance if i didn’t experience it myself ....even arrived early perfect!! Works perfect, Fits spot on, perfect generic part for generic QMB139 engine. More power and is easier to start. better throttle response, no lag! Easy setup, fast shipping! Works much better than my old one."
457,2,"I have NO IDEA why this product has so many good reviews!  Not to bash other customers, but they must have never used a real compressor / inflator before.  Not only is this little thing DEAD SLOW, but it doesn't even have an auto shut-off switch!  So unless you are really searching for something you can almost fit in your glove box for a 2am emergency, I would completely avoid this overpriced and overrated piece of junk.  Because if you ever get a flat tire, I hope you have 45 minutes to kill while sitting and staring at it to make sure your tire doesn't explode.<br /><br />For less money, I would highly recommend the Black & Decker ASI500 12-Volt Cordless Air Station Inflator.  (http://www.amazon.com/Black-Decker-ASI500-Cordless-Inflator/dp/B002MUAUJM/)  Or for $10 LESS, I would also recommend the Black & Decker ASI300 Air Station 12-Volt or 120-Volt Inflator.  (http://www.amazon.com/Black-Decker-ASI300-120-Volt-Inflator/dp/B000IE0YIQ/)<br /><br />UPDATE: Jack over at Kensun contacted me right after I posted this review, and rectified my disappointing purchase by replacing the pump with their best one.  (http://www.amazon.com/Kensun-Home-Portable-Compressor-Inflator/dp/B00L3FKPYW/?ref_=pe_823600_114105210)  So if you are thinking of buying this, I would DEFINITELY spend the extra $10 and just get that one."
458,5,Just what every one who has tires needs from time to time.
459,5,worked great
460,5,Great fit and finish.
461,5,FAST SHIP AND IT WAS FREE SHIP ITM GRATE FIT THANK YOU
462,2,IV'E HAD BETTER REPAIR KITS. THIS WAS A WASTE OF $$$$
463,4,"Nice item - shame it's in black though as opposed to the OEM silver.  Painting it would apparently void the warranty on it as it has a warranty sticker and &#34;DEA&#34; markings on it.  Works well, installs quickly without fuss or modification"
464,5,"No I do not work for them. I bought the tiny bottle for 20.00 at Alco &#34;As seen on TV&#34; stand and thought I'd try it. I cleaned the faded seat and saddlebags on my Harley and applied &#34;wipe new&#34; to them. The look showroom new and so far seems to be holding up. Only been two weeks so far, but looking good. From what I have been able to gather, people DONT prep the surface they are going to use it on and then get pissed at the results. Will know more about the products lasting effects and if it changes I'll post again."
465,5,"Heavy duty, would defiantly recommend. Make getting into the bed much easier."
466,5,Product came exactly as pictured. Looks great on the car :)
467,4,Worked fine so far
468,4,"Fit and finish is fine, but like any other black anodized product, it started looking purple after a few months in the sun."
469,5,The perfect fit for my Raider. It does not take away from the unique Raider appearance.
470,3,Mounting brackets are garbage
471,5,Very happy with the quality. Sturdy metal and design isn't just a decal. The design is pressed in to the metal and then painted.
472,5,Great
473,5,"I ordered on online where I used to buy these at NAPA or Sears. It used to be you could go into an auto parts store and get one of these with no problem. Now the guy/gal behind the counter looks at you like you're asking for a special tool for fixing an alien spacecraft - not a tire iron. Anyhow, it's a tire iron and it is used to lift the tire bead off the rim - okay? I does exactly that. What more can I say."
474,4,great deal
475,4,VERY GOOD ITEM
476,5,Arrived on time and plugged right in!
477,5,"exactly what I wanted. Great quality. Easily cut to size. I was able to do three doors on my Ram, the driver door was done at the factory and these match perfectly  I had enough left over to do both doors on my Challenger plus do around the bottom corners of the doors because of how low it sits sometimes I have to move away from the curb or I scrape on the curb.  All my door edge problems have been solved. I ordered two packs and I have a full strip and a half left over if I need them."
478,5,"Great product, do the job im happy.."
479,5,Perfect oem replacement for my car.
480,5,"Strange looking at it in a different language, but easy enough to use that even I don't need to read the directions.(even though hubby thought he had to explain it)  Love that I get other tips to inflate other things.  Nice and fast."
481,1,too small.
482,5,Came on time fit perfectly good price.
483,5,good battery good price
484,5,"Tried it out as soon as I got it.  Seems to be very well constructed, fuel flowed fast from one container to another.  Very easy to get started and kept working until all the fuel was drained.  Couldn't have been happier."
485,5,"These Mini Blade fuses are perfect to have incase you do something stupid and blow one.  It is a great selection of the most commonly used fuses, complete with a handy fuse tester, and at a great price compared to a trip to the local auto parts store."
486,3,Eh... Not nearly as good as advertised does not clean or keep clean like expected.
487,5,"Bright. Works Great.  I ordered one, tried it and ordered two more.  I'll probably order a fourth at some point.<br /><br />The only issue is the allen screws are a bit hard to get started as the hex nut is very small and needs to be shoved in just right.<br /><br />With that one minor complaint.  I have to say these are great lamps.  I saw something similar selling at West marine for about $150. Crazy price.<br /><br />These are fairly priced and you can buy a few while your at it."
488,5,"Fast service , fast install , this took a few minutes to install and it works great , the one that I replaced had a melted display screen . I would recommend this purchase ,..way less expensive than dealer ."
489,5,"fast delivery, product as described, can't beat the price!!!"
490,5,"Great, everything I expected. Great color, easy install..."
491,5,Perfect!
492,5,good part for f150 xlt with 4.6 v8.  good install for fair price.
493,4,"Walker 35512 fits a MINIMUM diameter of 2&#34; if it is tightened down all the way. It works, but it is not  particular good fit between a 2-inch exhaust pipe and a &#34;2-inch&#34; cap. It's not a big deal, but it's a bummer to spend of bunch of time finding the &#34;right&#34; parts to find out they are not right. Product needs accurate description."
494,3,"Second set of &#34;smoked&#34; lenses iv bought for my truck. First set were what i wanted style wise, smoked lenses with clear reflectors, but the lowers started gettin moister like most all these styles do. Then the chrome and tint started fallin off the inside after about 2 yrs, not bad for a set of 100 upper and lowers. Since the uppers were still good i bought these lowers looking like they'll match from the picture even though it states amber reflectors. I went ahead and took a chance. They are amber reflectors. And they are plain as day, like picture makes them look dark. So i just taped off from the amber part over and VHT'd them dark enough so you cant see the amber and it looks alright. I also took some clear &#34;shower&#34; silicone, &#34;shower&#34; because its more &#34;permanent&#34;, and went around the whole lense, between the housing and lense, and put a little electrical grease around the sockets for the bulbs just to try to keep any moister out of them. If they stay clear and un fogged for a yr or two ill be happy for the price. And only place iv seen only lowers for a reasonable price for the 03-07.5 silverados."
495,5,Installed easily and works perfectly.
496,5,as good as the O E product
497,5,"Quality piece.  I've had another Yoshimura, and a full LeoVince.  I like this a lot, and the price here was the best I could finde. Thank you."
498,2,When it works is perfect. Used for break tail light with 2 level of light (more brightness when you press the pedal). But it start blinking when I press the pedal in less than 5 months. Too expensive for only 5 months of use!! Very disappointed.
499,1,"Very cheap, the way it's shown in the picture I assumed it would just be the white letter which is what I wanted. But it's on a black background. Don't buy"
500,4,Works as Described.
501,5,Great product. Needed in a rush and Amazon came through.
502,5,These plugs worked
503,5,works great!
504,1,need to buy new one after 2 weeks of use
505,2,"Its pretty much garbage. The Headgear was nice, but the faceshield was filmy on the outer side, making it hard to see, and covered in scratches, the protective film was in a wad in the box, and only the headgear was shipped in a protective bag. I'll keep the headgear, but I fear the face protector is going to have to be tossed."
506,5,"Nice! Bought for the valve caps, which were of surprising weight and quality. Will see how they hold up over time, but NICE upon arrival. Bonus keyring....average, but nice for casual use of &#34;occasional&#34; keys. not sure I'd trust it with important keys regularly. Overall a very nice purchase. Delivered in reasonable time."
507,1,Plastic!! That's what you get for 40.00 bucks
508,5,WORK GREAT
509,5,Genuine Subaru quality. Nice mats that give the car a little more character than the stock carpet mats.
510,5,Works just as well as the original. The instructions were included and were right on the money.
511,2,"Product support horrible! I've bought OTC snap-ring pliers that broke and were not supported by OTC 24 hours after warranty expired.<br /><br />OTC is Bosch Automotive Aftermarket, Automotive Service Solutions"
512,5,Perfect for greasing my pressure washer.
513,3,"The Cargo shade fit perfectly, but was torn and scratched in a couple places very obvious"
514,4,Works great. No issues.
515,5,"I've been using my Stinky Cigar Car Ashtray for almost a year now, and this thing is awesome!  For the Cigar smoker on the go, this ash tray holds your cigar securely so it doesn't bounce out onto the floor of your truck and start a fire with all of those fast food wrappers and oily rags you've been meaning to toss into your neighbor's yard.  I like it better than the &#34;bobken&#34; style because it actually holds your cigar in place, is gentle enough that it doesn't damage the wrapper, and the lid can be closed to keep ashes from blowing around your '82 Ford Escort hatchback with your windows cranked down because your A/C hasn't worked since the first Bush was President.  Stinky's website recommends putting a splash of water in the bottom to keep ashes from blowing around if you like to drive with the windows down, but I found it unnecessary.  I put one of those colored &#34;cause of the week&#34; bracelets (mine was a save the slug beetles bracelet or something like that) around mine to keep it snug in my cup holder, but a beer koozie would work just fine if your cup holders are Mega Big Gulp sized.  This is a high quality ashtray.  The finish is excellent and the lid is a snug fit when closed.  I highly recommend."
516,5,"OEM Product, I love the fact its all weather, first day i got them I spilled coffee on them and boy was I glad I had them in the car."
517,3,"Made great foam, smells great ! But it didnt clean all that well. Where i live there is salt and it left alot of risiduel dirt behind. As a test after washing and rinsing I let it drip dry cause my truck is black and want to see how cleaned it  before wiping. I could see where the sprayer had been and alot of left over debris  in the paint"
518,4,"It didn't work for our truck, but we have no complaints with the service we received. I would recommend them highly."
519,3,the chrome coating is not that great
520,5,Excellet
521,5,"These are very good quality. They fit beautifully,  and they look badass!"
522,5,ok
523,5,"Compact, quiet, fast."
524,5,Very Good Very Good
525,5,Worked great
526,3,It works.  This is the second plate I've purchased.
527,5,Perfect as Described !!!!!
528,5,Came faster thaN expected very easy to install. Everything came with it.
529,5,"This mount works great. It provides a nice, neat way to add electrical connectors for trailers wiring without having to screw a mounting bracket into your bumper. I love the fact that I don't have messy wires hanging down from the hitch anymore. Overall it took about 30 minutes to install because I had to wire for the 7-pin connector. The mounting bracket itself went on in about 5 minutes. The two bolts keep it locked on the 2&#34; receiver and unable to fall off. The only thing I didn't like so much, is that you need to tighten the bolts to such an extent that the bolts and the top and bottom of the mount actually bend and conform to the receiver, this is how you get a snug fit so it doesn't move around. The metal surface of the mount actually bows out a bit. Not really a big deal, and it has no impact on the function of the mount, purely aesthetic. I partnered this mount with the &#34;Hopkins 47185 Multi-Tow Adapter&#34;. I chose this adapter due to built-in 4 flat connector. The two fit together perfectly, no problems. Overall I love this mount and definitely recommend it!"
530,5,Perfect height leveling kit easy install.
531,5,"Perfect fit, and high quality, as always with Mann filters"
532,4,good replacement part
533,5,"It works better then I expected in my Honda Pioneer 700. I did use clear silicone on any part where I thought moisture might  get in. I have bought 2 smaller led lights for the back of the machine. I want to add more , it's kinda addicting.  I have been recommending the light to all of my friends. Even if you think you have good enough stock lights on your machine, add a light bar to it and you will never want to be without one."
534,4,"We bought this for a cross country trip. They are heavy duty and durable and performed exactly as expected.  I will say, though, that this was not easy to put together, hence the four stars instead of 5.  I would not want to attempt the assembly again!"
535,4,Good
536,5,great fit for my Triumph.  I feel safer with the self cancelling feature
537,1,Junk
538,5,"These lights work great with my car,  I drive a 2006 Honda Accord coupe  , I recommend this product to others"
539,5,Worked great! Shipped fast!
540,5,perfect fit
541,5,I always use Gates products.
542,4,"Mine arrived with a few chips in the paint or powder coat. I kept it because it because I knew it would get a few more and I was right as trailer tongues have taken more off. I have towed a 10k pound trailer with it so far as well as some smaller loads. I have no concerns about the strength of it, but the coating could be better."
543,5,"Since it's made for the A3, it fit the cargo area in my Audi perfectly, with total protection. I feel much better putting anything back there now. Great product!"
544,3,They look cheap. Would have been OK for about $5.  Not worth $14
545,4,"Dose not quite fit that exact, but dose sound great! All that is needed is to be welded."
546,5,it fit perfect onto the car. installation not too hard
547,5,I'm not sure why I waited this long to purchase the PCV. I installed a Two Brothers exhaust on my 2012 Ninja 650 almost 2 riding seasons ago. Immediately after installing the exhaust I noticed that I lost some low end power and gained some high end as well as dropping some weight. The power band had a few flat spots in it as well (they were there in stock format as well just not as pronounced). After the install of the PCV all the flat spots are now gone. The low end power I had lost is now back with a vengeance and all the high end I've come to love is still there and then some. Basically the big pulls a lot harder from the moment you touch the throttle all the way to red line. I actually accidentally popped a wheelie at a red light because I was so used to taking off at higher RPM's which is no longer needed.  Definitely worth every cent. Now I need to schedule time to get it dyno'ed so I can get even more potential out of it.
548,2,"This was difficult to match with the OEM faucet in our Newmar motorhome. OEM was heavy cast bronze for the water header, plated metal for the surround. The Dura is something Id expect to find  in a stick and tin trailer. It is all plastic including the surround. Looks similar, but not the same. I'm keeping the old one and replacing the washers inside."
549,4,Good Product
550,5,Very effective. Used on propellor spinner usually stubborn to get spots off. The grime totally came off in one easy application. Polishing rag was filthy but that's okay. Shine was like new.
551,5,good product remove scares
552,5,"Great lights, easy to install and they are a huge different from the light that came with the car. most pleasant lighting. Highly recommend them"
553,2,Cheep ass garbage.<br />Yes they are what they say. But the quality is very poor<br />They are not all uniform. There not tight at all. They don't expand enough to hold the plastic panels togther. And some just fall straight out.<br />Yes I bought the correct size. I pulled the size from the dealer.
554,4,"Pretty bright for the price. For those of you buying this, I would wrap electrical tape around the part where you plug the red and black individual wires into the plug for additional protection. Instructions didn't make sense or I didn't have the patience to read them so I watched a video review on YouTube which I highly recommend doing before installing the product."
555,3,"Bought this to replace the VALUJUNK  and DURATRASH from AUTOZONE , seems that all their  junky suspension parts start failing just a year later , just enagh time for the warranty to expire . I spend good amount of labor , money on suspension parts , new tires and aliment  . now a year latter my tires are starting to wear univen  as  ball joints are failing.  At least that is my experience with AUTOZONE .  Spend a few dlls more , getting better cuality parts ,  so you dont  have to spend much more later"
556,2,"Pretty flimbsy, broke one trying to pry out a pushin fastener on Dodge 3500 fender well."
557,5,A++++
558,5,Worked great. Fit great. Perfect
559,4,The center line hitch worked perfectly and as expected. Set up was easy and the instructions were very good. The only problem that I encountered was that the spring bars that I received did not fit correctly. They were to wide to fit in the brackets mounted on the trailer. I had to grind a significant amount of metal to get them to fit correctly. I did not have the time to send them back.
560,5,Unusually good wipers for the price...is it weird to love wiper blades so much?
561,5,Great fit in my 2015 Ram 1500 and were received promptly
562,5,"FIT IT DIRCTLY ON MY 2008 XTERRA , GOOD PRICE , HIGH QUALITY , I WILL BUY THEM AGAIN SOON .<br />THANK YOU SO MUCH"
563,2,"The orientation of the plug on the cable leaves the cable sitting against a knob, making it hard to turn the knob."
564,5,It does its job
565,1,Didn't receive the correct product
566,4,Wind blows it away.. Sometimes.  But good for this price.
567,5,Works perfectly. Two screws and a plug in.... easy.
568,5,Incredibly easy to install and the sound is perfect not so loud it's annoying but a beautiful deep rumble. Could instantly feel the lower end torque difference without question. The only thing I was concerned about was the back 2 hanger rods don't have the hanger tips and thought the rods may slip out of the hangars but they do stay in place. The Stainless option was actually almost 100$ cheaper here than anywhere else I checked. The side pipes did come slightly crooked out of the box but with a lil pry bar persuasion it worked out great!
569,1,Bulbs lasted less than one month.
570,5,tires do not wear on inside now
571,3,"Easy to install, decent value"
572,5,2012 Cruze ECO. No problem on installation. Good clean product.
573,5,Product did not solve my application. My bad.
574,5,Good to go
575,5,great charging results
576,5,Good
577,5,Excellent
578,4,"It took about 1 hr to install the rails on my 2013 Wrangler.<br />like others have noted the passenger and driver side rails were mislabeled.<br />The passenger side rail installed with no problem in about 15 minutes. However, the driver side rail was another story.<br />Both mounting tabs were bent upward so it was impossible to get the bolts to line up with the holes in the pinch weld. Fortunately I was able to put the rail in a vice and pound the tables back into position.<br />The next problem I ran into was I had to enlarge one of the pinch weld holes, then trail went on with no problem.<br />The rail with the bent mount taps did not appear to be damaged in any way, and the shipping carton was in excellent<br />shape. I attribute the bent mounting tabs to sloppy manufacturing.<br />All said, they do look good, and I am pleased with them."
579,5,Boxes are great. They have a lot of room in them for tools. Have two of them on my truck.
580,5,"Seemed nice, Was shipped out by accident."
581,5,Used in my meth injection kit. Works great. Great price.
582,5,It's a wonderful pice of card board that fit perfectly and kept the antifreeze from leaking out of my thermostat housing. Great job start you got it right.
583,2,I bought this item at walmart. VERY DISAPPOINTED because I try to plug 3 things into it and the weakling fuse blows.  Don't buy this if you are trying to run an oxygen machine for sure.
584,5,It's not extremely big yet visible enough for people to see
585,5,Vary nice helmet
586,5,"Good price, fast shipping."
587,4,"Haven't had opportunity to use it yet, have it stored in my truck.  living in a 3rd world country you need to be prepared.  T rust this unit and feel it will perform as stated."
588,5,Great product gave a nice look to the blinker lights on my classic project!
589,5,I really like the idea. easy installed looks great. I have got a lot of good comment after installing this on my jeep.
590,2,Just okay.  the other ones I've had are more comfortable.  This one is good for either sitting or completely lounging.  There is really no in between.
591,5,"[[VIDEOID:b145805c6f8c0387299025a3fb3c7843]] Power Inverters are very useful for all kinds of emergency situations such as when the grid goes down, for camping, when your vehicle stalls depending on the reason it stalls or extreme weather. You can connect this one of two ways - simply plug it into your cigarette lighter or hook it directly to your vehicles battery the same way you would jumper cables.<br />There is one UB port and a fully grounded AC outlet, so you can prevent shortages from happening that could damage whatever you have plugged in to the power inverter. There is also a loud alarm that will get your attention once your battery reaches 10 1/2 volts. This means you need to shut everything down. If you do not shut things down on your own, it will automatically shut itself down once your battery reaches 10 volts so it does not do irreparable damage to your vehicles battery.<br />The way the X-Shade 1300 Watt power inverter work is it takes the direct current (DC) power of a car or truck and turns it into the alternating current(AC) needed by everyday appliances. Best of all it is fully portable and does not need to be mounted to use it. It is pretty lightweight as well so carrying it in a bug out bag or a backpack would be possible. You could keep one in each vehicle too. Just make sure to keep it dry.<br /><br />Disclaimer: I received this item for free or at a reduced price in exchange for my honest, unbiased review. All opinions are my own."
592,4,one of the bulbs had a clear spot on it so it doesn't look red.  I can't use it for a brake light.  I would appreciate if you'd send me another one to replace it.  Thank you.
593,4,Very good
594,5,"The running boards are great, easy to install, took about 10 minutes to put on and fit perfectly."
595,1,This is NOT a kit. This is an Optronics light SET. It only includes the tailights even though the wire harness is shown.<br />You can get a better deal from other sellers.
596,4,Good
597,5,"Product was exactly as ordered.  Fast and easy shipping. Excellent packaging.  Awesome looking seat, built to last and comfortable. Big upgrade from my stock seat."
598,5,Works as advertised....
599,4,works well. Is as described
600,5,Fit was exact. Seemed to be good quality.
601,4,Everything you need to rebuild the top end. Dont forget these forged metal pistons you have to drill 2 holes in the piston where the exhaust bridge is. Instructions on how to do so included.
602,5,Awesome
603,4,"Well... the part came in a &#34;black magic&#34; tire shine box, then inside was another box with the pump in it. The pump installed easily,  and has no issues working. I just thought it was strange it was in another company's box, but other than that the part has worked perfectly."
604,5,Fit is near perfect and it has made my life so much easier when doing oil changes on my 2009 BMW 335i.<br /><br />Don;t waste your time with other types on wrenches. Get this.
605,5,Makes my bike look great!
606,5,catches all the dirt pebbles etc. great product!
607,1,"Unlike the original wiper blades, these refills do not have an embedded metal strip for support. As a result, they fit very loosely in the blade and flap back and forth when the wipers are on, failing to make contact with large sections of the windshield. The rubber refills don't seem to fit surely in the blade and would be likely to fling off when you need them the most (during a heavy rain with the wipers on high)."
608,5,It's great that it evens out the surfaces from paint to decoupage.
609,5,"Easy to replace, and fits perfectly. Exactly the same as the one I took off."
610,5,Love all BooYah products!
611,5,fits and much more solid than stock
612,5,Prompt delivery. Very easy install. It looks great and is a great addition to my jeep rebuild!
613,5,Worked perfectly on my 2005 Chevy Colorado
614,5,I just realized that I bought this in '12! I still have some and I like it very much. I have a Weber with lots of stainless steel and this stuff just works! Spray and wipe with paper towel or cloth and the grease and spatters are gone. I guess the fact that I still have some proves that it don't take much to get 'er clean. I grille all year round too.
615,5,NEEDED IT FOR MY 5.0L OVERHAUL.  GOOD TOOL AND A FAIR PRICE.
616,5,Fit is perfect. Good quality.
617,2,"Definitely not an OEM part. I don't believe it was sold as that. However the tank did not fit my 07 X3 that I bought it for. I even took the extra step to contact the company prior to ordering to make sure that it did in fact fit my car. Was mad it didn't work. Their is a reason a OEM tank is over a hundred at the dealership and this is half the price, and its not profit margin its quality...."
618,5,The tip is so MAAAD
619,5,Direct OEM replacement TPMSs for your GM car or truck...would definitely recommend...<br /><br />Call dealer to get part number to make sure you are purchasing the correct ones....
620,5,It fits perfect
621,1,"In the box, this antenna looks good and appears to of high quality. It doesn't come with sleeves to make it match up with the Miata base. Then the real disappointment comes! In my area there is probably 20 to 30 stations that are listenable. Even the closest and strongest stations now have static. Do yourself a favor and save your money!"
622,5,I should have researched this more as I was looking for a high temp lube for the oven racks in<br />my Electrolux oven with the ball bearing tracks.It works better than peanut oil but smokes at over 450 F.
623,1,Not happy at all. Will be contacting manufacturer. Clip holding muting bracket fell off first day I had them installed and some lights do not work through the wiring. Bulbs are fine. Not satisfied what so ever.
624,5,"Great deal, nice wire, insul and ends."
625,4,"like my previous bag, but less quality"
626,5,Easy to install and work great!  Fit my 2001 Navigator perfectly.
627,3,Didn't come with nuts for the provided screws. Does not fit the Tow Ready 118450 T-Connector Enclave well. I had to jury rig it a bit.
