,star_rating,review_body
460,4,Good high quality sealed switch. Nice tactile detent feel between positions.
461,5,These lights are bright and last! Customer service works with you 100% if needed. Have bought several sets and love them all. Have had them in both stock housing and halo housing and are beast.
462,5,As good or better than OEM!!!
463,5,Just what I need it
464,4,"Worked great, it did take a couple of times to get both the new and old remote programmed the same.  That was just due to the process not the new remote."
465,5,"Very good until now, I like it. It is affordable also."
466,5,"For as long as I can remember, the two lowest fan settings in my mom's car didn't work. After doing some research and watching a few videos, I was confident that replacing the old resister would do the trick, and it did. The old one is completely fried.<br /><br />I suppose people would consider this an easy job to do, but it did take me quite a while longer than I had expected, even though I knew exactly what to do. The location of the resister is less than convenient, and the bolts that hold it in place are so small (1/8&#34;?) that I didn't have a socket small enough to remove them, so I had to fumble around with a pair of pliers instead, which was really awkward while laying upside down in the passenger seat.<br />But of course the location is no fault of the product itself. With something like this, all that matters is whether it works or not. It works, so it's an easy 5 stars from me.<br /><br />It might be worth noting that the resistor I received looks different from the one shown in the product listing. The one I received is black on one side and white on the other. Not sure if it's actually ACDelco but I really don't care since it does what it's supposed to do and I never want to see it again."
467,3,Good product
468,5,Like the other reviews it took a little time to figure out that putting the &#34;covers&#34; over the existing key was not going to work.  It is a bit unnerving to unsnap the existing cover just in case you might need to put them back.  A good set of graphic instructions would have helped immensely.  A small price to avoid confusion.
469,5,"Quality decal,"
470,1,"Both wipers started streaking after 1-month and the metal frames rusted after two-months.  Do not buy Rain-X brand wipers, you're better off buying a cheaper store brand wiper than this trash."
471,5,Fits perfectly !!
472,5,"Work fine, bit flimsy, but they do what they need to do. Can't beat the price!"
473,3,"I have a wimpy dual horn set up on my 2012 GMC Sierra from the factory, one of my horns went out so I decided to &#34;upgrade&#34; to a louder horn. getting to the old horn was the biggest issue, I had to take the whole front end off the truck almost, but that has nothing to do with the horn  this horn mounted pretty easy in the stock location and I bought the aftermarket universal wiring harness available here which made hooking it up a breeze, its definitely louder than the stock horn but not as loud as I anticipated, totally different tone as well, not bad just different, on a motorcycle I assume it seems much louder due to you being so much closer to it and it being out in the open. Also this horn is not instant on, there is a SLIGHT delay, when I hit my remote door locks my horn will beep, this horn tries to cycle and spits out a little bit of air but makes no sound. My remaining stock horn still beeps."
474,4,works fine.  just be aware of weight.  it is heavy.
475,5,mmm... beefy (endlinks)
476,5,"Works on 3500 2014 Ram 4X4.  The famous unknown and unseen Lubrication point on these vehicles requires this tool.  The lube point is not a Zerk fitting and it is not in the U-joint itself.  It is just behind the rear U-joint on the front driveshaft.  The lube point is a tiny silver inward dimple or depression in the yoke that holds this u-joint-the rearward part.  If you follow it you can see behind it the rubber boot where your grease ends up if properly injected in.  It is difficult to find due to the new bracing for the stiffer improved frame system.  There is a big cross brace going under the yoke and U-joint as it feeds into the transfer case but it is still accessible from just in front of it.  Slightly jack the truck enough to allow the drives front wheel to spin-Jack stand the frame for safety.  Get under there and slowly spin the front drive shaft until you find the grease &#34;dimple&#34; (it is small -half the size of a pencil erasure) and the are needs to be clean to see it.  Once you find have this tool firmly threaded on to your grease gun flexible line -if alone you really need a pneumatic one (great one at northern tool). Spin the shat to where the grease dimple or port is at 3 o'clock (facing the passenger door.  Awkwardly take the tool and bend the hose and line it up straight in it (there is even some curvature to the yoke carved out as a path).  when you push the plastic tipped metal needle into the port it will only go about 1/16 of an inch and you will feel a slight click as it opens-That is all it is going to open.  then pull the trigger and shoot the grease in.  If you are straight in on the tip applying moderate pressure all the grease will go in and I can see the boot behind swell with each pump.  If you get off angle or don't have the port clicked open with the pressure the grease will not go in and will just make a mess at the port.  A grease needle any longer would not work.  If I had to pump, hold the hose and needle while getting it aimed straight in I could not do it--BUT with the air powered grease gun I was able to do it successfully.  By the way I have a pretty good dealership and I am using my free oil changes and I can tell they are not greasing this fitting so I am glad this tool works so well.imed straight in I could not do it--BUT with the air powered grease gun I was able to do it successfully.  By the way I have a pretty good dealership and I am using my free oil changes and I can tell they are not greasing this fitting so I am glad this tool works so well."
477,4,"Arrived in good time, product same as OEM. I bought as a spare, just in case item."
478,5,Good
479,4,They work and fit well.  When its below 50 degrees outdide your hands will definitely get cold on anything more than a 30 minute ride.
480,5,As expected. looks great.
481,4,"it was a good color match,but didn't flow out like I was hoping for."
482,5,Love it!
483,5,Go Steelers!
484,5,Great
485,4,Very good product. Works great. I especially like two sided lights. That allows me to be sure they are working. Rated it a 4 because it is wired awkwardly - the left should be the right.
486,5,"Perfect fit form my 2000 Mazda MPV, dealer and other replacement part shops wanted an arm and a leg.  The only thing is that you must use the wiring harness included, not interchangeable with OEM harness."
487,1,"Good price. Fast shipping.  Update after one year. These are a good price, but you get what you pay for. I am going to have to replace again. These went bad in less than a year. I will go with a better brand (timken or moog)."
488,5,every car should have one of these in it.
489,5,i love it
490,5,Neat and bright and a nice slider switch on the side.
491,5,awesome transmission cooler for my dodge cummins with a 47re transmission
492,5,perfect fit AAAAA
493,2,Would have been ok - if the sent me a right and a left
494,5,Seems to have improved mileage and performance.  Noise level is not a problem unless one continually makes jack-rabbit starts.
495,5,Great
496,1,"One of these lights worked great. The other one, however, had the projector broken off upon arrival. I super glued it back on, but when I plugged it in I realized that the led's on the side did not even work. The one that did work was VERY bright. Too bad I didn't have a working pair."
497,3,It's very small.  Had to enlarge the hole so it would go on my antenna.  Cannot see it across the parking lot but is visible if I'm in the wrong row and checking right and left.
498,5,Really neat!
499,5,"This was a Christmas gift for my cousin, who always has a blanket in her car because she's always cold, especially while warming up the car.  She has since told me that she absolutely loves the blanket.  It was the perfect gift for her and she has been using it continually throughout this winter."
500,5,fresh fresh fresh!
501,1,It worked great for the first two weeks than started giving high voltage error codes and would not pass electricity to my trailer. My new voltmeter showed 122V but the PT30 showed 156V.  At the next two camps i tried it with the same results. I returned it to amazon and they were quick to refund. Postscript:<br />To replace it I decided to stick with the same company but I ordered the wired version as I was afraid of having this expensive safety device stolen.<br />It arrived today with what seemed to be a used item with screws in the cover missing and the remote monitor missing. I don't know whether this problem is with Progressive or Amazon.
502,5,"Worked perfect. Be careful removing the plug from the old sensor, it broke to pieces with one tug."
503,1,Doesn't even stick to the car.  I want my money back.
504,3,"Somewhat disappointed, although probably my own fault for not paying closer attention to description. The strip you see is what you ger: four fairies and four butterflies. I think the item is slightly overpriced, ESPECIALLY since, having purchased multiple of Ms. Thomas' fairy decals by this manufacturer, I know they DON'T hold up to weather, washing. I love her/my fairies, have 2 designs (Blue Nocturne, Morning Dew II) on my car and have replaced damaged/lost decals at least four times since first application in July 2014. I love them, just wish they held up better to the elements."
505,1,wrong
506,5,"The item came promptly. Just as i expected. The 3M double sided types were enough to install  and did not have to use the screws that came with the item. (It requires drilling to the paonted body, dont wanna do that). I have been driving on the freeway amd no problems at all.<br />Because the Jeep Wrangler's wind shield is so flat, the deflector doesn't help much but a little."
507,5,The Reese Tow bar was easy to install and performed flawlessly during a 900 mile trip.  I am very happy with it and would recommend it to anyone needing a tow bar of this type.
508,4,As expected
509,3,Took some work to install but looks great once you get them on
510,5,"I bought this after spending way too much time/energy trying to remove rubber hangers by hand. With this tool and a little bit of WD-40, rubber hanger removal became an easy task. I should have bought this sooner. As for the tool itself, it seems very sturdy and substantial. I would definitely recommend it to anyone who is going to replace an exhaust."
511,5,Worked perfectly so we didn't have to fabricate something
512,4,Havent installed it yet but should cure my big red starting problems
513,5,I looked at quite a few bumper stickers and I liked this one the best because it doesn't cut down other 4-W Drive Vehicles...just brags about the one you are driving.  It's also small and not &#34;in your face&#34; like some stickers are.
514,5,I live on a gravel road and so far I'm not seeing dust inside the bed.
515,5,OEM Product for sure.  Fits like a glove in my 2011 Sonata Limited.  Delivered on time as promised.
516,5,"Easy to install,  just take tailgate off, clean the area and attach. My only negative  comment is that I wish it would have came with the splice connector for the reverse light"
517,5,Love it
518,4,Everything fit good but the price was a lil to high .
519,5,Excellent.
520,5,"Would of been nice if instructions were included, but they were still easily installed. Less mechanically inclined people would have a hard time installing these."
521,1,"Cheap, plastic, knock-off crap that reads &#34;Harley Davidsan.&#34;"
522,5,It was perfect I'm satisfied with purchase..
523,5,"When i replaced a waterpump in my 2002 Dodge Ram i used this to put around the Gasket of the pump, it works very well and theres definetly enough to do a waterpump and the thermostat. Its been a couple months and no leaks and no problems. Worked well"
524,5,"It worked perfectly, I'm very satisfied, great buy!"
525,5,"Very precise shifts, awesome feel, about an hour to install."
526,5,Good fit. Quality seems good.
527,4,"Does what it is supposed to , and does it fairly well. My only complaint is that the quality of the sound through the auxiliary input is not as good as it is through the main input.  Don't know why this would be so, but it makes the second input rather useless."
528,5,These were a Christmas gift for my dad and they were exactly as advertised. He loved them!
529,5,"I bought this for my 2010 Subaru Impreza and it fit like a glove. For me, the installation required two people and took about one hour to complete. Very good purchase and highly recommended."
530,5,Great product. Easy to install.
531,5,Very good and easy to use.
532,5,My son is a corvette fan and Owns a C5 vette he loves the hat
533,2,some of the snaps were off the product.  they sent a kit so I could repair it myself.  we'll see. not happy
534,1,"No stars. The sizing is way, way off.  Ordered a size bigger than i normally wear, the jacket fits 3 sizes smaller.  Makes no sense.  Also the sleeves way too long."
535,3,Nyc
536,5,Great for Pacific Northwest riders. Not too bulky but slightly warmer than regular jerseys.
537,5,Great product amazing company
538,2,"I scoured the description to determine exactly how the sockets would stay in place whenever the holder was moved.  NO DESCRIPTION!  When they arrived, I realized what they were and I am VERY disappointed!    The best way to describe this:  Remember when you got your first socket set (all loose, no holder because that cost $)?  You took a scrap board, drove 10d nails just into the surface of the board and wrote the sizes on the base.  Dropped each socket, in order, over each nail and you had a poor mans socket holder/organizer.  That is  E-X-A-C-T-L-Y  what these are!!!!!  Replace the scrap board with a plastic base and the 10d nails with a plastic peg and you have the same thing as the poor mans socket holder/organizer, just a VERY EXPENSIVE version!  I expected some sort of friction/hold for each socket to keep them from sliding off when they are moved/hung vertically, not a slick peg which (unlike a nail with a head) allows the socket to easily slide off.    I use my tools everywhere; my house, sons, daughters, outside on my cars, in the field, at my lot.  Equipment doesn't break down only at my garage!    I have been looking for a socket organizer/holder for years.  I have ½\\"" drive + impact, 3/8 drive, ¼\\"" drive, BOTH SAE and Metric and shallow and deep + special purpose!  I've tried the spring loaded base metal types, high friction base plastic and metal/plastic trays.  Nothing works right (tried magnetic ONCE, magnetized the sockets, EVERYTHING stuck to them).    I guess they would be OK as long as you never moved them, put them in a tool box that could be bumped or tipped on its side.  If you work in a single location and don't need to take your tools with you, place these units on a shelf or drawer of a stationary tool box, they will work great.  They look quite nice and the sizes are easy to read.      Frustrated!  I am debating returning them."
539,4,Yes they fit just fine except the screws were not long enough had to get longer screws
540,5,Great product and fast shipping
541,5,Fit as expected. Brakes seem normal.
542,5,"Nice, heavy duty without overbearing. I like!"
543,5,There is a more &#34;powerful&#34; or &#34;concentrated&#34; formula. just try that one.
544,5,k
545,5,it works great  NO B.S.
546,5,I love these stickers! I also got an extra which was super cool! Wil deff buy from again!
547,3,when using these supports they do not spring up fast very slow.
548,2,"I put this nozzle on a really good garden hose that has machined brass end fittings.  I left the nozzle on the hose for several months and when I tried to remove it from the hose, I could not get it off.  Apparently the brass fitting engaged with the mating aluminum portion of the nozzle, combined with water is a bad combination.  I am not easily defeated by something like this, but I used a wrench (the hose had a wrench flat), pliers, two pliers, two pipe wrenches, vice grips, tapping with a hammer, and heating with a propane torch.  I finally had to cut the hose off at the coupling and install a new repair coupling in my good hose.  Besides that, I prefer a pistol grip type nozzle that is instant on and instant off without a lot of twisting while the spray cycles through all the spray patterns.  Also, this nozzle requires both hands in order to change the spray pattern or to turn on or off.  A pistol grip nozzle is purely one hand operation."
549,5,I will give the accompanying documentation a 3 1/2 stars but the capability of the product is solid and has performed as advertised to date.  Address the nagging gear hunting issue I had with the TRD tune and responsiveness is greatly improved.
550,1,The black color bled into the pills. The pill case is basically not useable. Don't buy it. Wasted money.
551,5,"I've bought a bunch of Weather Pack stuff from DIYAutoTune. I like the company, their service and their products. I've had some Weather Pack parts that just don't seem quite right. I've never had that problem with any of the pieces from DIY. I really like the Weather Pack parts. Old school but they work.<br /><br />I've learned two things working with Weather Pack connectors: Make sure you have the crimper and the release tool. And make sure it's a good quality crimper - not one of the cheap Chinese knock-offs. :( Having both will save you a lot of headaches."
552,5,"Perfect gift for my brother, who is a mechanic. Packaged well. Product as described."
553,2,"Removed the scratches, but now I have giant swirl marks instead..."
554,5,Quick shipping.  Product arrived within 3 days.  Perfect Fit and fully functional keeping the Salt and other crap off my carpet. Very nice product.  Well made by VW.
555,4,Good quality and did the job.
556,2,The picture shows the headers with the metalic/ceramic coating but the part # indicates they are &#34;raw steel&#34;.
557,5,"Perfect!  This is the gasket for the throttle body where it joins the butterfly valve.  I was under the impression it was the BASE gasket--which it is not.  That gasket is reusable.  If you are buying this to clean out the EGR channels, you really wont need it however, its cheap and easy to change while you have that whole thing off the car.  I would buy it and change it.  If you need the base gasket--its a very thick exhaust type gasket--and this is NOT it."
558,5,"Haven't used them hyet....however, they give me peace of mind. I got for my family too, for their console.  We live in Florida and I have a fear with all the waters around us. I want something in my car that can smash out a window quickly for whatever.  Again. Peace of mind."
559,5,Works & looks great!
560,2,Replaced both sides on my Saab 9-3 once the factory ones began to collect moisture inside. The new TYC ones did the same thing! A little bit of clear RTV silicone around the seal and no more moisture intrusion to corrode the light socket. I shouldn't have to seal a brand new product. Fitment was a little awkward but it does stay in place.
561,5,Love the sound of it
562,5,"Replaces our ## Candlepower BIG flood/spot light - you know the kind - super heavy but lights like a train engine. The one that weighs 20 lbs and gets super hot, you know the one....<br /><br />- Super bright concentrated beam<br />- Sufficient ambient light to expand it's usefulness as a flashlight<br />- Charge lasts with our current usage (using morning & evening briefly and charging once per month)<br />- Lightweight<br />- Comfortable to hold<br />- STAYS COOL! You can use it until your heart's content and then set it right down on anything - it stays cool.<br />- Convenient that it's waterproof (didn't think we cared until used in the rain)<br /><br />We love this light - it is just the right size, not bulky at all. Much stronger light than a regular flashlight, not as much light as the old honker light, but it's enough light. The beam length is incredible - wish I could tell you how far it beams, but I'm not good at distances - trust me when I say it has a nice, solid, strong beam for a very good distance. (think suburb living -- it would definitely disturb your neighbor 3 doors down if you shined it into their house from your front lawn......)<br /><br />Thinking of putting one in each of the vehicles - nice that it comes with the car charger.<br /><br />I agree with another reviewer that it should have come with a wrist lanyard since it has the hole for one. That is the only improvement that I would suggest - pretty minor - we'll make our own."
563,5,Awesome
564,3,I am only giving it 3 stars because it was suppose to come with a switch in the kit. It did not have one. Other than that the product is good and shipping was quick.
565,5,Does just what it is supposed to do.  Good quality.  Delivery much faster than promised.  Recommended seller.
566,5,"They look really great but, the ends did pop up. I had to use some, heavy duty auto, double sided tape to stick them down."
567,5,Love this t-shirt!  It looks great on my husband!  Anyone who loves Klim should buy it.
568,4,I purchased this helmet for my son who is 13 years old and occasionally rides on the back of my bike. He loves the helmet has no issues with it for approximately past year. It's a good helmet for the price
569,5,"works well on helmet, much sturdier than original models GRMS X1"
570,5,"Fit my 2012 Jetta GLI Sedan Perfectly.  It's been hard to find wipers for my Jetta. I had previously tried the Bosch 19OE and 24OE (which many sites claim fit my car), they would not fit though due to a plastic ridge that prevents the adapter from sliding into the stock wiper arms.<br /><br />These wipers are a good deal and were very easy to install.  Literally took less than a minute per blade to install."
571,4,"2nd time was a charm... I ordered my first harness and installed it easily using the supplied instructions. I especially liked the idea of the wireless remote and NOT having to run wires through the firewall for a switch.<br /><br />First, I connected my 2 CREE LED lights. I had to splice in 2 additional 16 gauge (red and black) wires in order to power both lights as this kit only has one set of power wires for the lights. This quick and simple alteration gave me 2 pairs of positive and negative connections for my lights.<br /><br />Next, I wired the power... It is basically red wire to the positive battery post and black/negative wire to a suitable ground on the frame of my SUV (I personally do not wire my ground wires directly to the negative battery post).<br /><br />Upon completion and testing, I immediately noticed the remote control was not working properly. It would only work after multiple button presses and would not respond as designed. I had to press the OFF button multiple times to get the lights to turn off. Also, the switching between steady and flashing would not respond properly. Extremely frustrating to say the least.<br /><br />Not to be discouraged, I ordered a second harness on Amazon, and after wiring the new one in, it is working flawlessly. So I simply received a defective remote transmitter and/or receiver in the first kit.<br /><br />Overall I would recommend this item as it was fairly easy to connect and it works great so far. I will update my review if I experience any further performance issues with this new harness.<br /><br />NOTE: If you wire this harness directly to the battery the lights will function without a key in the ignition. Keep this in mind as if you forget to turn your lights off you could come back to a dead battery. Also, the remote is fairly small, and you only receive one, so don't lose it.<br /><br />Thank you"
572,1,"Have these on my 2011 silverado hd and a little less than a year they stopped working. Like other reveiws here i see. tried to contact Kool vue and its parent company perfect fit but neither have contacted me back. Guess they don't care about their customers, just the money. My opinion, spend the extra bucks for a stealership pair of mirrors, at least you could deal with someone in person and not a faceless company. I put my stock mirrors back on and will spring for a set of extenders for CIPA. I gave them one star only because i cant give them -5 stars."
573,5,Great item and fast shipping... Thanks!
574,5,"The Water Sprite is a great chamois. I have used the Water Sprite for many years, and it works so much better than other synthetic chamois.<br />You will be happy with your purchase."
575,5,righton
576,4,"Fits very tight but inorder for it to work correctly you have to have the rail for the top. I removed the rail due to my Jeep never has a top on it, that's what I bought this. Also I have rock sliders on it so the hooks that hold it down wont work. Other then that is well made and seems like it will last."
577,5,Bought this for my dad at Christmas Great Product!!!
578,5,"Made by GM for GM vehicles. It works perfectly, at a great price. I highly recommend it!"
579,5,Perfect!
580,5,I am not an expert but I do have a fair amount of experience working on cars. I have only used noise deadening material once before and it was the Thermo TEC which did an excellent job for my transmission tunnel. I purchased this to do the interior of my 1990 Nissan 300ZX. I was hoping it would help with road noise and exhaust noise and drone. I have to say this is an excellent product and worked great for my application. The exhaust drone is still noticeable but reduced but can't expect a lot to help a full 3&#34; performance exhaust system. It has also helped with the sound of my stereo. I have used two rolls of this material and it is very workable and sticks to most surfaces if they are cleaned before application. I would definitely buy again the next time I have a project. Good product and fast delivery. Sammyb
581,5,Received the tire gage quickly and on time. Great product.
582,1,Was unable to use as it was the wrong filter for my dodge cumins motor.
583,5,I have this on all of my trucks! I like the fact that you can pop open the gate with one hand and let it drop if your hands are full.
584,5,Easy to install however it needed a little adjusting for our Nissan Titan 2004! A great present for the hubby!
585,5,Worked great.
586,5,camair is the best in cartrage dryers
587,5,us this product weekly works great
588,5,TY it was perfect fit and easy to install. We were done in 10 minutes!
589,4,"This is my second bottle, it took two to do the top on my Mini Cooper.  I brushed it on in two coats, using a foam brush.  I have noticed some beading and the top looks a little darker.  Hoping over time it will protect the fabric.  Jury is still out."
590,5,Came fairly quickly. Got them on sale. Work fine.
591,5,Inflates tires fast. I haven't had to repair a flat yet though.
592,4,"they are very bright! even though the glass is colored blue i wasn't expecting them to be as blue as they are, im probably know as the ass with the bright blue lights now.."
593,5,"A little bit taller than a quarter, so it's not flashy or anything like that, but then Kuroko isn't, either! Cute pose and a decent paint job for being so small! Mine is just a bit faded on the top front spike of hair, but not a big deal and still adorable. Check out the pics if you're unsure!"
594,3,Not worth the price.
595,1,I knew I took a chance by ordering this. Opened it up and took it out and all hear was something ratteling inside the speaker box and then the knob falls off. Stay away from this and spend your money on something better.
596,5,Worked great.  Has more power and runs better.  Do wish that the had not changed from a metal design to a plastic one.
597,5,Worked for my generator.
598,5,Bought for my new JD lawnmower key. Very nice and I like it.
599,5,"Noticed instant results. My 2003 Honda Pilot 230k KM felt like it was on steroids. Pick up is now smooth as butter, no emission smoke after driving. Feels as if it helps burn off exhaust so visually you can't see any emissions as before you could always see grey smoke coming out.<br />One bottle lasts 3 fill ups. Have considered ordering more to use a bottle on a monthly basis. The old saying goes makes your car feel young again."
600,5,The best Wiper fluid I have ever tried. Dries quickly and leaves no streaks.
601,5,Did their job well and lasted a lot longer then other brands I bought. I have nothing else much to say really.
602,3,Works
603,5,Original Ford Motorcraft filter for less than a aftermarket knock off filter. Can't go wrong!
604,5,"I love this stuff! Yes it's pricey (it's cheaper on ebay), but honestly there is no other product like it. I applied it on all the exterior black plastic parts of my 2010 Acura TSX (in 2012) and it lasted until I traded the car in (1.5 years!); at the same time I also applied it to my wife's 2010 A5 and it's still going strong. I just tried the ArmorAll \\""Outlast\\"" stuff which is half the price but it's not nearly as good....so purchased more WIPENEW for my 2013 WRX...I put heavy coats on the trim and pillar posts around the car door windows because I wanted them to look glossy and wow...they came out awesome (see pic) - I applied to all rubber trim pieces --- hopefully it keeps them from dry rotting."
605,5,"Our 2003 Chrysler Town and Country's blower fan would only work on high or off.  Found a youtube video on how to replace this thing, and was done in about 10 minutes.  It's been working for about a month and a half now with no problems."
606,1,Does it fit a 94 ford ranger 6cyl
607,5,Higher quality than the gasket that came with my replacement water pump.
608,5,"Fits just great. Easy to install. I was confused at first at the 'ready to paint' options, but this is plain black like the standard one that came with the van, nothing to paint."
609,5,Works perfectly on my 2009 Fusion.
610,5,Perfect for filling the batteries of my golf cart
611,4,"it works, missing some brackets,  all shown were shipped, but i could have used one more support.  had to reuse an old rusted one."
612,1,"Owned it 6 months, and it's completely dead. Rode the bike almost everyday, than one cold spell, and in 2 days, in won't start or take a charge."
613,5,just what I needed without pying $100
614,5,bright and use very little power on solar system
615,5,Saves an awful lot of trouble!!!!!!!! Well worth it.
616,1,horrible save your money and the frustration this product doesn't work at all over all rating -0%.
617,5,Super suds!!!
618,5,Love it !!!!
619,5,"Official-issue filter, not much to say about that.  What's cool is the ease in obtaining it - you Amazon shoppers understand that!"
620,1,"I purchased these headlights for my wifes 2009 Scion XB. The installation was fairly straight forward and took about and hour since the bumper has to be removed. After about 20 days and our first rain in California, the low beam on the drivers side went out, that is when we noticed that water was getting into the housing. I tried contacting RVinylTint to get a replacement but they never checked their voicemails, by the time I got amazon involved they said it was past the 90 day warranty and sorry about your luck. I am currently dealing with the maker SpecDTuning to resolve. I will update as needed. I would not recommend buying these from RVinyl or at least do a seal check before installing. The lights look great when running properly, but as an electrical item that is on the exterior of the car, you would think they would make sure that water, bad for electronics, would not go into the housing."
621,4,This is a really nice little fuse module for the money.
622,5,Supports were as expected and were easily installed
623,3,some didn't work
624,5,Exact factory replacement. Fit perfectly on my 2002 Silverado 1500.
625,1,JUNK WORKED 3 DAYS
626,1,I order the passenger side and got the drivers side
627,5,Very happy with purchase for son's  Halloween  costume.  Good price and quality.
628,5,Perfect fit for my '98 Jeep ZJ with the 4.0 I6
629,5,work as advertized
630,4,smaller than I expected by that's a good thing so they will fit perfecting in the pocket. very nice.
631,1,This doesn't work properly. It puts the sensor after the thermostat which makes it pointless cause if your thermostat sticks closed you won't know your engine is starting to over heat for a while. It also won't tell your gauge that the engine is warming up until the thermostat opens up the first time.
632,5,"These are the best wiper blades I've ever purchased.  Clean line, no streaks!"
633,5,nice product
634,5,Got here fast and it is FUNNY!!
635,5,The picture does not do this justice. For those who wear glasses don't worry these fit right over them.
636,1,It was broken when we got it .
637,2,"Pretty cheap, need to put a washer behind the nut or it will pull through if torque it a lot.  Would probably buy something better so don't have to crawl under and replace in future."
638,4,These surprisingly smell exactly as advertised. My wife has had it in her car for a few months now and the scent of ice cream bars still hits me sometimes.
639,5,Works as advertised
640,5,They work awesome!
641,5,I bought these for my fiancé and he loves them! :) They fit perfect in his 2005 Chevy Avalanche.
642,1,The arms is only 2&#34; wide! Waste off money!
643,5,Just as good as OME part works great
644,4,Is it good.
645,5,We purchased these in preparation of the winter season and so far so good. The product fit perfectly in our MDX and we couldn't be happier.
646,5,"Very well made, fits exactly like the OEM valve cover. Has been on the car for a few months now, has not warped or leaked. Very satisfied with my purchase."
647,5,Fit just right!
648,4,"These are worth every bit of the cost of the kit.  They are a better looking Roundel with the chrome at the edge rather than the rubber of the originals on my e46 and e53.  However, they simply feel less substantial.  I wonder how they will last over a few years of Michigan Winters, but for the price, I might buy a set for Summer and a set for Winter.  They do come well protected - covered in adhesive plastic.  I have already managed to break a small piece of one tab when it jammed instead of popping into the wheel, however, use care and line them up before you give them a good *pop* with the palm of your hand and you should be fine.  The fit is very snug, though the plastic of the tabs does not seem as pliable as the old style."
649,5,These guys sell good products for all of your truck and car aftermarket needs I will purchase more accessories from this company and will tell others as well.
650,5,Fast shipping and perfect fit for 1941 Farmall A
651,5,"This and 2 other stickers went on my car, basically shows how I feel about stupid drivers."
652,3,These don't last very long compared with Dremel's ones. But I guess you get what you pay for.
653,5,Awesome deal and product
654,3,Fit great but the one wire harness was broken insice the socket had to use the old one
655,5,Great fit
656,5,Just what the Dr ordered.
657,3,"They are quite bright and seem constructed well. I like the dual color nature, and the price is reasonable.<br />There are problems though, the mounting clips aren't that secure, there are three small tabs that I'm just not sure will hold up on the road. The other issue is the extension wires are terminated wrong, they don't match up to their same color connections on the unit."
658,5,Nice glasses. You have to be careful with them. They tend to scratch.
659,5,Excelent
660,5,"For the price, you can't find better..."
661,5,Had to take the pump from out of the tank in my 89 Camaro. This works perfect as an out of tank setup. No need for separate relay.
662,5,"I bought this for my 1998  Buick Park Avenue Ultra as the transmission started shuddering while shifting. Took the car to a transmission shop from a partial repair to a full blown rebuild  $350 - $1,800 as they could not pinpoint the problem. So after some research and finding this kit I decided to go for it. After installing the parts of the kit by removing the trans pan only it took care of the problem. This part of the kit took only about an hour and a half to complete.  I am going to get into the other part of the trans and do the rest of the kit as I am having the delayed cold shift until the trans warms up but that will take more time.Those parts and seals are included in this kit also. Saved me a bunch of money!!"
663,5,A little pricey but worked just fine.
664,5,"2nd purchase of this product and again it works perfectly. To clarify, 3 of the sockets can be used for charging and the 4th one is for a cigarette lighter which is not convenient for me as I'm not a smoker but its good to have the option for someone who is."
665,5,"Great price, fast shipping and exactly as described."
666,4,good as advertised
667,1,"Was bought for a 2008 impala, double checked to make sure it was the correct rim, and yesterday found out the hard way it does not fit. Sitting on the side of a four lane road with a flat and no spare. I will be calling on Monday!!!"
668,5,works great
669,5,"Fits great , looks old school"
670,3,"Be aware, if you know how to write in cursive you'll be able to tell that these mirrors actually say &#34;Horley Davrdsan&#34; not &#34;Harley Davidson&#34;"
671,5,"look nice, great price"
672,3,"I got mine while Amazon had the instant $5 rebate going, so only wound up paying about $18 after taxes. Mine did not have instructions, so I looked it up on 3M's site - http://3mauto.com/3m-lens-renewal-kit-with-protectant-39045.html  (hopefully the link posts). The kit has everything you need including the protectant so you won't need to do them again as quickly as you might without it. It's an easy product to use with a drill doing all the work, and the results are almost as good as new for much less cost - plus it keeps another old car part out of a landfill. My headlights were original with the truck, and 15 years old. (Added a picture of before & after, I removed the headlights and worked inside as it was cold & dark outside, and snow is expected any time now)"
673,5,"Only used it a few times so far, works great skidding logs. Tried pulling my heavy duty 3/4 ton crew can up hill in neutral, did great. Only complaint is that the grease gets a bit thick in extreme cold, hard to free spool cable out."
674,5,Great product and fast shipping!!!
675,5,Excelent filter
676,5,ok
677,4,"perfect fit.  Search the local stores, no luck.  Found this baby on Amazon and placed the order, not comparing -- nothing to compare to, it is a one of a kind and worked perfect for down sizing from a 3&#34; to a 1 1/2&#34;.  I change out an obsolete Therford set of dump valves for the, now standard, Valterra valve set.  Unlike the Thetford the gray water side is 1 1/2&#34; size.  Now my plumbing is up to date."
678,5,"I really like this stuff. Did an application to my girlfriend's black car and the paint looks great. It even cleared up a few minor scratches. It also cleaned off of plastic trim relatively easily, although I did get right on it before it dried. The few spots it dried on were more difficult to deal with, but that just tells me the durability should be good. Paint felt incredibly smooth after the application.<br /><br />It did dust some after I cleaned it off, but it was pretty cool out and I had a hard time getting a thin coat going as a result. Still, I could do ten or more cars with this one bottle. It's an excellent all in one, and if durability is good, it'll be my new go to.<br /><br />I'll update this review as time goes on to reflect the durability. The star rating may change if protection goes down hill too quickly. I loved Turtle Wax Ice Liquid Wax to start, but I only got a month of protection out of it, so it currently sits at 2 stars with me. I'm hoping this stuff lasts two months, because that's what I'm aiming for durability wise. Time will tell."
679,3,Works fine and seems to be less costly that other alternatives.
