,star_rating,review_body
610,4,A little dark but they fit well over glasses and seem to work fine. I may even buy more soon.
611,4,"Simple, clean, compact. Fits pre-iPhone 5 30-pin hacks. Decent sound for the size and price. I would buy again. Great!"
612,5,Go to the nearest home supply and buy 100' of wire - its more expensive and most of it is solid - this wire is well insulated and well made and costs much less than anything available locally - would recomend.
613,5,These are the best inexpensive headphones I have ever purchase anywhere. Only thing is that they come with no comfort foam pieces so the headphones can make your ears sore with prolonged use.
614,5,I love these headphone. They are cute and perfect for listening to music or watching a movie. The colors even match my bed spread in my room.
615,2,"The lamp i ordered for my Samsung TV simply did not fit. The screw that holds the back (silver part) was in the way of installing the lamp. (My original lamp did not have that screw there). I had to take the screw out, use a saw to cut off the plastic piece, and then TAPE the back on, in order for the lamp to slide into place. Only good part, is that the lamp stlll works, but it was a hassle."
616,5,"LSD--low self discharge--is the new standard for rechargeable batteries that spend time just waiting to be used, like in flashlights or camera flash units, or portable Bluetooth speakers.  The catch is not all LSD batteries are equal.  Capacities are wildly exaggerated in off brand batteries.  I've not compared storage lives, but in use, these eneloops outlast another &#34;brand&#34; which claims a capacity that is easily a third higher than these.  I've bought the AAA size, too, for TV remotes, and they work very well compared to conventional NiMH batteries.  Highly recommended."
617,5,"I use to send satellite channels to rarely used bedrooms, avoiding monthly charges for boxes. Works great. Easy to set up."
618,4,"I'm impressed by the sound - it is pretty good for such a small speakers.<br />Things that cause frustration:<br />* delay during source switching<br />* falls asleep pretty quick, but very slow to wake up<br />* remote is rather directional<br /><br />Overall - hey, what do you expect for $170? You get good sound. The rest is optional.<br />If you can boil your hookup down to a single input, then you are in good shape!"
619,5,Just what I needed to extend my security cameras power cord. It doesn't change your receiving quality of picture and was inexpensive.
620,5,"Reception is very good, sound is excellent, light weight, the flash light produces a strong beam and the solar charger works well. The siren is feature I had not initially tested.  However my grandson found this feature at about 5:30 am on a Saturday morning.  I will attest that it works, no one in the house was sleeping after his test run. It is a great piece of equipment."
621,5,"Finally received this today and hooked it up immediately. I used it to connect my Xbox360 and XboxOne to one HDMI on my receiver. I'm fully aware of the HDMI input on the XboxOne, but I want to use each Xbox separately. Input was correctly sensed when either Xbox was turned on. The Select switch worked too. The best bang-for-the-buck device I've ever bought."
622,1,"I understand it is refurbished, which means there is the possibility of this, but after a few days it would no longer turn on. I should have just bought a new item."
623,5,I am impressed with this little speaker. The sound quality is very decent and can be turned up quite loudly. All of the required cords come with the speaker. It's definitely worth the money. And I love that it can be compacted.
624,5,"I'm a very thrifty buyer. I don't like overspending and I try my best not to buy certain items unless I feel they are really worth it. That being said, it took me some time to coming to terms with buying a bluetooth speaker for more than $200 so I did a lot of homework. Some background here is that I treasure music. I'm one of those people who is probably listening to music for the most part of any alone time I have during my day or night time, I'm the one singing in my car when going any and everywhere and I'm likely that neighbor with the music up, just a little too loud. I listen to music while I game, while I'm in the kitchen, while I'm doing any housework and I queue up my music when I'm about to sleep (to my wife's chagrin). My point is that a $300 bluetooth speaker purchase is well worthwhile for me, even being value driven and thrifty.<br /><br />Simply put, this is just the best sounding bluetooth speaker at this price point that I have found. I have listened to the Big Jambox, Beats Pill, etc. and nothing comes close except for Bose itself with the mini, but the SL3 is much, much louder and keeps the clarity at high and very low volume.<br /><br />I have read through a few of the lower reviews and most of them seem to have nothing to do with the quality of sound. Likewise, those who are complaining about \\""muddy bass\\"" and \\""holes\\"" in sound have no recommendations for bluetooth speakers that they consider to be better.<br /><br />I have gone to Best Buy, Micro Center and various other electronic stores and have yet to find another system of this caliber.<br /><br />So what makes it so great? The clarity of sound for me is absolutely top notch. You hear pretty much every note of sound in your music. Secondly, you can turn it up pretty loud and nothing is distorted. My previous $100 bluetooth solution would get rattly when really high and sound would be distorted when maxed out. The SL3 goes pretty much full bore with no hesitation or issues. The sound is also more full. No matter how high or low you go, it sounds like you're playing the song at the right level. With beats that are heavy on the bass, you get everything vs. rattled noise when really high and still hear the boom when it's really low.<br />These things are what make this SL3 outshine the Pill XL and the Big Jambox - all of these are great, don't get me wrong. I doubt you can really go wrong, however, it'll be to each listener to figure out what they use their system to do. I found that the Big Jambox doesn't provide the bass that I like in my sound. There's bass, but it sounds very \\""held in\\"", like they're set to make sure the drivers don't blow up. When the sound is very low, the bass disappears and the big Jambox sounds like my $100 Logitech bluetooth speaker. The Pill XL is very nice and the bass there is great at high and low volumes however for some reason the mid just doesn't seem there. They sound pretty clear but seem almost designed for hip-hop and rap (and I'm not saying this because they are associated with Dr. Dre), I mean the sound of actual singing seems muted on them, as if they amplify the instruments vs. the sound of singing. To make an example, consider a 5.1 or 7.1 surround system with the center channel tuned down, this is how they sound to me. You can hear the songs and they sound great but the singing parts are a little subdued. This isn't an issue for hip hop or rap music which is build around big bass. Just as an aside, most of my music is encoded at 320kbps but I do have a few lossless as well. All my tests are done using lossless, but for general listening it varies.<br /><br />Is it really worth 5 stars? Absolutely, at least for me. There are some downers though and it's a little bit odd that Bose would omit these things from a current system. In the spirit of being thorough for those considering speakers and like me, want all the info they can get before plopping down $300, here are the things I'd have liked to have but don't. NFC,which would allow the speaker to pair with a tap or simply connect when in range (quicker pairing), a remote which would allow control from a distance. There's no aptX either but Bose sound solutions are proprietary anyway and I would not expect them to license technology like this from anyone else.<br /><br />Granted, these weren't a big deal for me or I wouldn't have purchased it, however, if you are considering an all-round one speaker solution then keep in mind that you can't do handsfree with, so no speakerphone and without a remote, you won't be able to alter the volume of the unit itself unless you're able to touch it. For some, having these features might be more worth it than slightly fuller/better sound. There's not a whole helluva lot of difference between these 3 systems other than slightly differentiated listening experiences. But I love my SL3 and wouldn't give it up for anything else at this point in time.which would allow the speaker to pair with a tap or simply connect when in range (quicker pairing), a remote which would allow control from a distance. There's no aptX either but Bose sound solutions are proprietary anyway and I would not expect them to license technology like this from anyone else.<br /><br />Granted, these weren't a big deal for me or I wouldn't have purchased it, however, if you are considering an all-round one speaker solution then keep in mind that you can't do handsfree with, so no speakerphone and without a remote, you won't be able to alter the volume of the unit itself unless you're able to touch it. For some, having these features might be more worth it than slightly fuller/better sound. There's not a whole helluva lot of difference between these 3 systems other than slightly differentiated listening experiences. But I love my SL3 and wouldn't give it up for anything else at this point in time."
625,2,"Sound escapes a lot more with this pads than with the originals.  People at the office complain about the noise my headset generates now, and with the original pads, I could listen at high volumes and nobody else could hear."
626,5,"This company has the absolute BEST customer service!!! The first product I received failed, so i contacted their customer service. They immediately replied and apologized, and immediately sent me a replacement. They did not ask me to send in the defective one, they just sent a new replacement which has worked flawlessly! I would Highly recommend this company, and will buy all my future cables from BlueRigger. I have recommended them to my family and friends, they have all been immensely satisfied with BlueRigger products!"
627,4,"I have a tilting, swivel unit and wanted to be sure the sound (and sound bar) moved with the television.  This mount ensures that happens.  I docked one star because the set up wasn't as smooth as I felt it should be.  My sound bar's size could be at fault (52&#34; and BIG) but it shouldn't say it's universal if it loses functionality on larger sound bars."
628,5,"of course you can pay more and get better headphones.but for under $10 I don't think you'll do better than these. They're comfortable in my small ears, come with 3 sizes of covers, and sound great."
629,5,"Little speaker, big sound. I'm a snob and I like this. It's not like having a real stereo system in my bedroom -- but SOOO much better than cranking the stereo and trying to hear it in my bedroom. Will be adding to the system in the near future. Build it as you need it. So great."
630,3,This mount cradles the Roku perfectly. But if you try to mount it on the back of your tv (as the manual states) you will most likely have issues. My tv has v shaped holes and the clips that are given are completely worthless (cheap flimsy plastic) your best bet is to mound this directly to the wall with the provided screws or zip tie it to the mounting bracket. bracket itself is perfect but the mounting options leave something to be desired.
631,5,It works exactly as promised.  Precision optical connection resulting in a great picture.  The remote control works great and switching is instantaneous.
632,1,The release mechanism broke the very first day which made it very difficult to remove the TV from the wall.
633,1,"When the 25-cent jack for the AC adapter in the back of the boom box breaks -- and it will -- because it's a 25-cent part -- the boom box will NOT WORK with the AC plugged-in.  You'll have to run it off EIGHT D-size BATTERIES -- and, while doing so, it will NOT RECHARGE the MP3 device, iPod, iPhone, whatever.  Bad design: The power outlet plug itself is not at fault but rather the small piece of circuit board it is soldered to. It is NOT soldered to the main board but the instead to a small piece of board that has a red, white and black wire coming off of it. The solder joint that connects the red wire connection with the \\""center pin\\"" of the outlet plug eventually cracks."
634,5,"This thing is awesome! I have a Kenwood DNX710 in dash unit, I was looking to possibly add the bluetooth unit to it- but it was $200.00 - I friend told me, to get this- that it would not only let me make & receive calls but listen to my iphone music/pandora, etc. I plugged it in, hooked it up, it synced right away to my phone, I tried the music, worked like a charm. Then I had someone call me, sure enough, the music faded out and my call came through...like I said, like a charm. I LOVE this thing. A+++++++"
635,4,"These are very well made, but I think they are just a little overpriced.  It keeps the batteries from shorting out in my drawer."
636,5,"Bought these tapes last year and just started using them.  Amazon had the BEST price on the entire internet!  And, this brand has the highest quality.  Would definitely recommend to anyone and would buy these again."
637,2,"These earbuds are not horrible, just one annoying characteristic that has caused me to stop using them.<br /><br />To start off, pros are these buds sit really flush with the ears not causing any obscene objects sticking far out of your ear. The con is the remote/mic is excessively big and sits down around your chest. I usually like to feed by earbuds under my shirt so the cord is not flapping out while moving around. With the mic being down by the chest this makes it a little impractical. I have since stopped using these earbuds because of being consistently annoyed by the location of the remote/mic."
638,5,This Vizio remote is great. I was uneasy ordering a remote online but after it arrived it was clear i made the right decision. the remote operated the television righy out of the box.<br />I would highly recommend this product.
639,4,"I wanted to be able to hook my computer up to the TV, which this does for me.  I had the small problem of no sound and went back to the reviews and have to thank the person who reviewed with instructions on getting the sound through the TV (system preferences; sound; output).  I would have liked a longer cable as a 10 ft cable isn't very long, but I went with what I could find."
640,5,"Best bluetooth for the price amazing bass, this little speaker is much bigger in sound than one twice it's size and price. Battery is better than most of the ones I've purchased."
641,5,Finally a tv remote my 82 year old father in an assisted living can't mess up.  He can actually work this one.  I bought four remotes before this one.  This is the only one that is simple enough and does not have too many buttons to confuse him.  Highly recommended.  Hope it last as some reviews complained about it not working after a few months.  So far it's great!
642,5,This is a small radio with big sound. It sounds nice and clear and gets a lot of stations even on FM.  I like it 100 % more than my last shower radio and that one was 4 x's larger.  (This one takes 3 AA batteries.)
643,4,"Was having trouble finding these components.  They worked.  They only have one set of dip switches, not the gain set, but they work fine."
644,5,"Love the design -- simple, durable, and great if you travel. There's a bit of genius in the design -- really superior to anything else on the market. The sound is top quality, much better than Beats IMHO. You can always adjust the bass as needed on your sound equipment if that's what you want for certain types of music. But if you listen to jazz, classical and other genres beyond hip-hop, these provide a more nuanced sound experience."
645,4,Working good. Shipped next day and received day after that. I am very happy with the purchase. Now I am able to watch youtube  on TV from my play book.
646,1,"Sony MDR-ZX300AP/L Over the Head Headset for Andoid, Blue<br /><br />This is my third time trying to order the Sony MDR-ZX300AP/L Over the Head Headset for Andoid, Blue with the inline microphone as shown and described on this page.  The one I get the is Sony MDR-ZX300 Blue headphones without the microphone.  refund and going to bestbuy.com to buy it instead."
647,3,"This cover isn't nearly as nice as it seems in the photo.  It does a decent job of protecting the device, but isn't at all my idea of a quality product, up to BOSE's usual standards.  Since there aren't really any other options, there isn't much choice other than the color band around the edge - green, blue or orange.  Odd colors for sure."
648,5,"I am so pleased with the purchase of these BOSE QuietComfort 20i noise cancelling headphones.  The noise cancelling is absolutely remarkable.  I took a conference call on them today while transitioning from the house to the car. When it was over and I hung up and turned off the phone, I realized how much quieter they make everything.  Truly an exquisite purchase."
649,5,"Just got this and I have to say that I'm impressed.  Great sound.  I was concerned that it was going to be too big (because it looked huge), but it's really just the right size for me. Loved how it set the time on it's own.  I was also worried that I would have to take off my iphone cover to charge it (I use a clear case, fyi).  It fits on the charger perfectly with the cover on.  Even the remote came with a pre-installed battery.  If this holds up over time like this, you can count me as one satisfied customer."
650,4,"Almost didn't choose this option because shipping wasn't free, making the cost between a third to half that of replacing the headphones completely.<br />They do fit perfectly and have rejuvenated the comfort experience of my 238s."
651,5,"Product is great, everything works as advertised and the light is very bright. The cell phone charger device actually works !!! Which is great for an emergency. I RECOMMEND this product to anyone who wants a reliable flashlight."
652,5,"all in all, its a good product, highly recommended if you love mother earth and wish to reduce waste from battery going into landfills"
653,2,"I've been through lot's of low level earbuds. Not saying that they are bad but generalizing them by price. When I initially tried the INK'D they sounded great. Better than many others in it's price range. However they do have unreliable hardware. I've been through too many, some one ear failed, others they just began to sound awful. All these problems begin within 2 months of use. Same things happen to my friends as well. They do have good customer service however, so if they do break you can exchange them. But note that I've exchanged them almost 5 times just this past year. My advice is to stay away from these earphones."
654,5,"Easy to install , holds plenty of weight without sagging and really extends from the wall a long way ."
655,5,"Very good and as describe would recommend thi to any one, great price and arrived as they advertise, easy to use"
656,3,When I use it I am feel inconvenience. Because I can hear a strange noise coming from the in-ear headphones.
657,5,"02/25/2014...I finally got this resolved.  After contacting the company, I was told that plugging this into the original Bose Sound Dock DOES NOT charge the unit due to a different in the voltage.  You have to use a separate charger for this.  I charged the unit and its worked fine ever since.  Definitely something that should be mentioned in the product manual.  Other than that I still love this item!<br />February 9, 2014 updated review...I originally reviewed this in January.  Today the item stopped working completed and gives an audible alert like its about to die and then wouldn't work anymore.  Sounds a lot like one of the other reviews.  Seems to me that it died although they say when its plugged into the sound dock, its supposed to charge the Auris' internal rechargeable battery.  Not the case.  You would also think it would stay powered when its connected to the sound dock even if the rechargeable battery didn't work.  Apparently this isn't the case either cause its completely dead.  I bought it on January 5th and I am one day over the return policy with Amazon!  I have asked for an exception but not sure if they will honor.  Apparently I am not the first person with problems.  Be careful...Sound was great...FOR A MONTH!<br /><br />PREVIOUS INITIAL REVIEW...I have been looking for an adapter for the original Bose Sounddock and this is it!  I have an iphone 5 and it doesn't hook into the Bose Sounddock and needed some sort of adapter for bluetooth.  This is even better than locking the phone into the dock!  You still have use of your phone while playing music from IHeart Radio and Pandora or just the music on your phone.  This plugs into the sounddock and you just have to pair it and your are good to go.  So easy that I wish I had bought this sooner.  The sound is really good too!  If a call comes through, it plays the ring through the Bose and when you answer it switches to the phone.  You can't go wrong buying this.  You can walk about 30 ft away from it and it still plays!  Love this!!!nd it still plays!  Love this!!!"
658,1,"This product was not adequately described.  I made the mistake of relying on the reputation of Skullcandy and the 4+ stars on the Amazon site in choosing this product to use with my Samsung Galaxy SIII phone.  I love Skullcandy products for their great sound quality and the microphone made it seem like a perfect fit for use with the SIII.  Imagine my surprise when I am trying to place a call and the mic didn't work.  That's when I noticed the &#34;Made for iP...&#34; on the front of the box.  How did I miss this critical piece of information on the Amazon page? I didn't; it's not there.  Amazon's great customer service immediately sent me a return label but guess what, I am the one who has to deal with the return and now a new order.  Why doesn't someone use their grey matter to list something as important as &#34;this product's mic will not work with most Android phones&#34;?  I would love to know why in the world Skullcandy would even make one of their a high end products available to less than half of the smartphone market."
659,3,"I thought i would use for home theater mains, but they are very harsh and very little midbass.<br /><br />They look good, seem to be good quality components, packed well, shipped well, but i found them very harsh to listen to."
660,1,"Got the product, tried using it but it will not display the picture. Tried using both TVs. Finally went to apple store and bought a belkin converter. Works just great!!<br /><br />Save yourself undue aggravation and just buy something that works!!"
661,5,This is definitely the most expensive shower radio I have ever bought but I feel it's worth it.  Love Love Love it!!!!!
662,5,"I bought this because of the brand, I was not disappointed. Works great smooth deep, rich sound. it is very comfy also, A great product."
663,5,"I've owned this radio for about 6 years.  The sound quality and battery life is good.  I originally purchaced it to listen to radio broadcasts at sporting events for which it works well, and having the weather band is nice.  The volume is good and the headphones that are included are decent..  The reception is good, and seems no better or worse than other similar radios i've owned.  Many of these types of radios use the headphone cord as the antenna so when it moves around it can sometimes affect the reception.  The overall quality is good and controls are easy to navigate.  I don't use it every day, but it has held up well and has been a good radio."
664,5,Go his for my 7 year olds room- the projection is really cool- would definitely recommend for a kids room. Pretty easy to set also
665,3,"Maybe my ears are shaped wrong, but these have a tough time staying in my ears or being comfortable. I actually have to just jam the earpiece in and even out the cord meant to shape around my ear. Also, each seems to be sized differently. It's the anatomical features of these headphones that agitate me. It impairs the hearing quality.<br /><br />The quality's okay. Not superb. I find that the songs I have with cymbals in them are unequalized and hurt my ears, when with older headphones (that have changed, so I can not longer buy them) I could turn the songs up.<br /><br />So...these are okay. They are not fantastic. They aren't worth the list price. I got them as a Black Friday deal and still think they were too much. If you're desperate, go for it. If you can afford some better headphones, I'd opt for those. I don't really have any other choice right now for headphones, so I'm stuck with these until I get to Books-a-Million to grab some Skullcandy or iHip ones."
666,4,"Looks nice and is very light weight, plays very will also. I only gave it 4stars cause it was bigger than i expected. Not a big problem, but i was kind of wanting something just a little bit smaller. Great radio through"
667,5,Headphone adapters rule! Great price and great quality. These work great.Order a bunch cause you know how easy these are to lose. facebook.com/perversepunx
668,5,"These Speakers look great and sound great too. They are small enough to fit on a desk in a dorm room, yet pack enough punch to make your neighbors upset (if you wanted to). After having these speakers for almost one year, I have zero complaints about this system. The aesthetics are amazing and the sound is exactly what I was looking for.  Unless you are an audiophile and you want some type of small hi-fi system, there is not need to look any further than these speakers."
669,4,Very good for the price but I'm very disappointed that he connectors weren't gold coated as pictured. They should have been?
670,2,"the usb cable does not work properly, it can only charge my device. the cable is not recognized by a every computer that i have used."
671,3,The new bulb was just a bit brighter then the one I was replacing that was four years old.  I expected it to be much brighter for a new bulb. I will look into the warranty!
672,4,"Awesome Bluetooth speaker! I tried the Oontz, JBL before I decided on the Bose.<br /><br />There was something about these that seem produce music vs precise sound. I love the bass it produces for such a small speaker. Speaker placement is important , ideally place it on a wooden surface like your office desk etc. My wife and I did a lot of blind tests with multiple speakers and we navigated towards the Bose most of the time.<br /><br />Pros: Amazing sound , lots of bass for such a small speaker, battery life<br />Cons: If you listen to a lot of acoustic music and don't want a lot of bass you might have to use an EQ, pairing is not automatic - I seem to have to click on the pairing button on the speaker to get connected each time. Sleeves and other accessories are outrageously priced...<br /><br />I am nitpicking on the Cons and definitely recommend for an in-house Bluetooth speaker (not ideal for traveling)"
673,5,"This was my second purchase of these headphones.  I had some that I had used almost daily while exercising and doing yard work for several years. After one of the earpieces quit working, I tried several other types of headphones in the same price range but none compared with both fit and sound quality.  I was glad to find another set of my old favorites still available."
674,4,We like it! There is no more problem with people or object blocking transmitted commands. Everything just works as programmed.<br /><br />Experience to date:<br />- We use the physical remote almost exclusively. The app on the mobile device is just inconvenient and a waste of time for day to day use. It did help with setup however.<br /><br />- We needed to buy an extra IR transmitter from Logitech beyond what they included to reach all of our devices in our cabinets. It worked well after that.<br /><br />- I do hope they get a solution for the PS 4 soon. We do have to run that independently of the remote. We bought their addon to work with the PS3. It will not help with the PS 4. It is simply incompatible.
675,1,I bought these discs and waited too long to try them.<br />Not one single disc worked.<br />My drive wouldn't even recognize them.<br />I've used other dual layer discs with no problems.<br />What a waste of landfill space.<br />They don't even make good coasters.
676,5,I ordered the Tascam DP01FXCD which needed it's original power source to work. I found a new unused power supply and the system is running excellent.
677,2,Received item smelling heavily of cigarette smoke. Item was in good physical condition beside the fact that it smelled horrible.
678,1,"I am writing this rating on the VideoSecu Articulating Arm TV Wall Mount, Full Motion Tilt Swivel. This product is of poor design. I do not recommend this product. I sent it back."
679,4,"I use them to run/listen music. Great sound, although the bass should be better...<br />I'm a very demanding person.<br />You wont be desapointed. Trust me.<br />PS: I also like the V-Moda models and think they are similar with S4. V-Moda has more bass (if you like a heavy bass, of course)."
680,5,"The glasses are just fine, I am very pleased with this item. With the right 3D video player and 3D codec the experience is fantastic! I would also give  top ranking to the seller for their very professional approach."
681,5,"I purchased two of these in this color, and have come back to purchase two more for myself and two of the grey/light blue ones for my daughter.<br /><br />A bit about this speaker:<br /><br />1) AWESOME SOUND QUALITY. It can get loud at full-volume--like louder than any other portable speaker I've ever used (and I'm a techie, so I've had at least a dozen different types, ranging from full-size portable party/karaoke speakers to bluetooth, to this compact type). The beauty of this speaker is that, even at high volumes, the sound doesn't get distorted or tinny. When daisy chained with one other speaker, it is loud enough to rival my inset home-theater setup at mid-volume.<br /><br />2) THE CHARGE LASTS A LONG TIME. Firstly, love the rechargeable battery. One huge pet peeve of mine with other portables is that you always need to change out the batteries (usually at the most inconvenient times), and you never know when they'll actually run down so, if you are on the go, you better bring along a pack of extra batteries. PITA.<br /><br />This thing takes next to no time to charge up via my laptop, and the charge lasts for hours and hours--maybe even days? Who knows? I've been playing music nonstop today on two of them daisy-chained together, and they are still working like they are newly charged. So, at higher volumes, you can count on at least 6-8 hours constant play minimum. I also often forget to turn off my speakers after my music has stopped, but they seem to keep the charge extremely well despite it.<br /><br />3) FEATURES VOLUME CONTROLS, POWER BUTTON, AND DAISY-CHAIN INPUT JACK. Love that I can adjust the volume on these things, rather than only have the option to adjust it on the source. And not only can you daisy-chain as many of these as you want (which I highly recommend--you cannot believe the quality of sound that comes out of these in multiples), but the more units actually enhance the quality of the sound, rather than compete with each other and end up causing distortion.<br /><br />4) PERFECTLY PORTABLE. Closed, this thing is about the size of a biscuit--a smallish one, at that. I have dainty hands, and it fits in my flattened palm with about 1/2\\"" of skin left over around the perimeter of the unit. The retractable bass enhancement feature is really easy to use (don't over-twist it--only takes a bit to unlock and relock)and really enhances the sound quality. The input jack is connected to the bottom of the device, but it's got brilliant little built-in grooves to hold it flat and tight against the unit bottom when not in use. It also comes with its own little carrying bag to keep it dust-free and ready to roll. It's SUPER lightweight, and the pinched centers around the base make it easy to hold and carry (say, in case you want to wake your lazy teenager up when they're sleeping past two on a Saturday afternoon).<br /><br />5) EXCELLENT DESIGN. This speaker was designed to maximize function without skimping on form. The low-profile of the unit means you don't have to worry about knocking it about--it can easily stay situated, even on slopes--especially since there are tiny rubber nodules at each corner of its bottom to give it extra grab. It might sound like having it be so tip-proof might not be such a big deal, but when you consider that you have functional power and volume buttons, you want to be able to press down on those without having the unit rock or tip over (on this model, the area that is red actually presses inward on three sides--one is power, one is +volume, the other is -volume).<br /><br />6) GREAT QUALITY AT A GREAT PRICE. Compare this unit to similar models and the others just don't cut it. I'm kicking myself for getting my daughter two of the [[ASIN:B004OA733E iHome iHM60GY 3.5mm Aux Portable Speaker (Gray Translucent)]]iHome iHM60GY speakers. Not only do they not have a power or volume buttons, but they are bulkier, tip more easily, don't hold a charge as long, don't sound nearly as good, can't bedaisy-chained, take longer to charge, and don't even come with a carrying case. For the $4 bucks, do yourself a favor and but this one instead.daisy-chained, take longer to charge, and don't even come with a carrying case. For the $4 bucks, do yourself a favor and but this one instead."
682,3,"I wanted a portable BT speaker so I grabbed this one. Its not bad, but its also nothing special at all in terms of sound quality. Yes, it's loud....but there is big difference between loud sounds and loud music. The bass distorts rather quick and is not 'clean' at all - regardless of EQ settings. You CAN manage to make it decent when you use your (eg) iPhone EQ.<br />Literally good bang for buck."
683,5,"Pro:  Good battery life, decent range on them.<br /><br />Con: Noice reduction was good, but not as much I had hoped for.  Still a great pair of headphones."
684,5,This replaces a wireless headset using infrared technology.  This is so much better; it has great fidelity and range all over the house.  It is nice to not require line-of-sight and not be interupted by sunlight<br /><br />The headset is very comfortable to wear over long periods of time.
685,5,"I was pleasantly surprised how easy it was to load.  It took me an hour to install and upload over 650 of my personal mp3's on it.  The player came with Rhapsody software (on a mini CD disc) and categorized my music for me by genre, artist, and song.  You can make a &#34;GoTo&#34; playlist and delete songs from the player itself.<br /><br />I like that you can play mp3's or listen to FM radio.<br /><br />Headphone are cheap and recommend buying better ones."
686,5,I love this e reader! Should this break I will purchase another e reader from Barnes and Noble.  I have owned several of the nook e readers. I own the nook simple touch and nook color as well as the kindle keyboard.  I also  previously owned the original nook but  passed on to my sister when I received this one two years ago.  I have had none of the issues with the screen as other users but don't use the glowlight all that much except when traveling out of town.  All in all I like Barnes and Nobles e readers better than kindle and use my Nook the most. I find Barnes and Noble makes more solid and study e readers and tablets.  I mostly download free auio books from my local library and this works out well for me. A super e reader that does what it's supposed to and does it very well.
687,2,"The radio was described as having an equalizer (rock, pop, etc.), but nowhere in the users manual was this described, and I found no resources on the Internet to help either. The radio has too much distortion and I can't change it. Bah."
688,5,"Works great. Indicator lights are helpful. Doesn't charge very fast but that might be  a good thing, I guess, because usually charging fast means reducing the life of the batteries."
689,4,Overall good quality product.  Sturdy and included all mounting hardware.  The locking design is functional too.  The leveler is not that acculturate as it was lined up and the tv is slightly slanted.  It's holding up my 42&#34; plasma securely.
690,1,"Stay away from this product it has no power. I tried this in every area inside the living room, on the roof, outside along the house front & backyard too. The most channels it ever got were 2 we're 15 miles from several tv stations it is the worst antenna i've ever bought. I bought a less expensive rca outdoor antenna & without trying got every local station & 3 stations in Wyoming over 60 miles away.You've been warned."
691,3,They should have at least given you 2 clothes.  I am sure the liquid stuff costs about a dollar.  LOL.
692,5,Great item! So glad I found this audio cable!<br />I needed it for my 3D tv to connect my older stereo system -- works perfectly!<br />Thanks BlueRigger! -- you solved my dilemma!
693,5,"I've used this for working out and running and it has never let me down. It's not the fanciest mp3 player, but I don't use Apple products, and I don't really care how pretty something like this is. The clip is still going strong, and doesn't slip or slide around. Four gigs held enough variety for me to enjoy, without having to switch the songs out very often. It's simple, but not very pricey and does it's job. That's all I needed."
694,5,"Great price and work well, thin , but sturdy! Low profile"
695,5,"I listen to a wide variety of genres from classical to metal and these handle everything very well; my audiophile is pleased!  I'm running these from my PC (HT Omega Claro Halo XT) to my Onkyo TX-SR606 receiver and they sound awesome.  I've got a Bose system upstairs and I think these speakers are far cleaner sounding.  I've had Bose and Harman/Kardon speakers on my computer for years and this blows them away hands down, the bass isn't overpowering (adjustable on the sub though I've left it at the factory default for now) and the mid and upper ranges are smooth even at high volumes.  I expect to happily be using these for a long while."
696,5,Very inexpensive way to have large sound on your ipad or iphone.  It has a large enough sound for me to listen to YouTube<br />and not shake the house.
697,5,"It took me a day to figure out that these were adjustable...once I was able to adjust them, I fell in love with these."
698,5,This little speaker has great sound for its size.  We used it by the pool during our vacation and it created good quality sound and volume poolside.  My brother could not believe the sound and it was the must have poolside for the next week.  It has held up great for the past year.  Just recharge every once in a while.
699,4,It's a simple cover and does its job. Seems a little pricy for all it is. Could be a little more padded.
700,5,".The sound is a lot more crisp and clear. I can here every step, every breath taken, and it takes my home theatre to another level."
701,1,"Subwoofer was defective.  Subwoofer started making a high pitched noise as soon as it was powered on.  JBL customer service is of absolutely no help.  Thankfully Amazon know how to treat their customers, they are fully refunding me.<br /><br />  I would advice anyone who is thinking about buying this product to hesitate.  The problem I had with my subwoofer is a known defect and JBL still sells them.  I am thankful that my subwoofer was defective right off the bat so I was able to use Amazon's return policy.<br /><br />JBL and Harman audio will never see another penny from me after this annoying ordeal."
702,1,Fell apart would not buy again.  This product is crap!!!!  DO NOT BUY THIS ITEM !!!  The padding came off and the plastic piece came out.
703,5,"It's a re-branded Fiio E7. Aside from it saying Pyle on the front it's the exact same unit for $10-$15 cheaper. Excellent quality, very good performance. A+."
704,5,"Great remote.  I'm a total technotard and I still figured out how to program this remote.  Yeah me!  I was able to program my TV, DVD player, stereo, and whatever that box is that's attached to me TV that makes it digital compatible.  Works great."
705,5,Purchased for a mobility scooter. They were an exact fit and after several months still hold a charge and can go miles between charges.
706,2,"...but immediately died thereafter.  The bargain price isn't really worth having to replace this cable several times a year.  If you need an HDMI cable for long-term use, it's probably best to go with something else."
707,5,"Exactly what I wanted! I use it for music while I work out. I like that I can create and choose playlists, and that the player clips onto my clothing. I was concerned about the plastic clip - but haven't had any problems with it in the 4+ months I've had it. (Even if I did have problems with the clip, the play is so light, that I really wouldn't need it.) I am very happy that I did not go with a much more expensive device."
708,5,I had been running low on blank disks and locally the 100 packs have been moving back up in price. I was happy to find these Philips brand black packs on Amazon. I ordered 2 of them so I'll be good for a while.<br />So far they have worked perfectly with no disk errors. I will check the Philips brand next time I need more disks.
709,5,This will work to connect HDMI output from computer to VGA input on monitor.  Check your monitor first though.  See if it has the DVI input then get a DVI/HDMI cable. It will be a digital display and will will be cheaper.
