,star_rating,review_body
183,5,"Have you ever had a book completely surprise you? This one certainly did!<br /><br />A perfect mixture of romance and mystery, Johnson produced a story that sucked me in right away.<br /><br />First off, it is set in New York City. WINNING! Secondly, the main character reminded me of actress Kate Hudson in the movie &#34;How to Lose a Guy in Ten Days&#34; - she's a gutsy investigative journalist stuck in a job at a glamorous magazine, but dying to write about something more meaningful than juice diets or sex positions. MORE POINTS! Add in the backstory of first love, and the courage of a twin battling fatal cancer, and I was SWOONING! Not to mention the whole attempt at bringing down a shady sex trafficking organization? HOOKED!<br /><br />Was the writing perfect? No. There were plenty of cliches. Plenty of overused metaphors. Plenty of over the top, dramatic inner dialogue.<br /><br />But you know what? I DIDN'T CARE.<br /><br />The plotline and the story was so good, all of the things that normally irritate me didn't seem to matter so much.<br /><br />Looking for a great weekend read? Look no further. Say the Word is the one."
184,4,"This is a great photo book! I give it 4 instead of 5 stars, only because some of the photos are printed in reverse. Most of the photos are from Eva Braun's original photo albums in the US National Archives (some of these albums actually belonged to Eva's friend Herta Schneider). Eva and her sister Gretl and friends were avid photographers, and this book is full of Eva's snapshots taken in and around Hitler's home the palatial Berghof in the Bavarian Alps above the town of Berchtesgaden (on the Obersalzberg mountain). The photos show Hitler in candid views at home, Martin Bormann, and Hitler's adjutants, secretaries, and support staff, not to mention Eva and Gretl Braun and their friends. Also photos taken at the famed Eagle's Nest (Kehlsteinhaus)."
185,5,All went as expected and hoped! :)
186,1,"The protag Detective Gavin, D is a despicable, idiotic coward with a side of cry baby. He decided to stay in the closet in college before he met his wife. He lied to her about wanting to buy  house, kids, promo ladder. Five year later, bill comes due, drags his feet. By now he's more about his job than about her. He meets Ben in his current case. Can't get him out of his mind. Wife and father gangs up on him at Sunday brunch with family about moving up the ladder and having kids. Argue with wife and decides to cool down by going to a coffee shop and happens to meet Ben again. They connected. On his way back home driving, you would think by now he would have man up and tell his wife the truth, but no. He's driving back trying to keep the status quo with his wife. What a dirt bag. All because he didn't have the guts to come clean. So he catches his wife cheating on him with his detective partner. How cliche. He get on his high horse because his wife cheated on him. What a douche especially when he didn't even have a high horse to sit on to begin with. He was acting all self righteous. This is only just the first few chapters of the story and it just goes downhill from there. So he tells the captain and he gets a new partner who is a beautiful woman name Hayes. OMG, Hayes made a better man than Gavin, seriously. Except for the female body, she's what I wish Gavin was like, not just the look, but the smarts, the professionalism, etc. The writer already tells you who the killer is in the first third of the book. The whole time I'm reading the story is like WTF! How does Gavin not see the clues that the writer literally litter all throughout the story? Cause he's stupid. His partner figures it out before he did.  I can't believe that he is consider one of the best detective in the department. There are alot of cheesey moments in dialogue and scenes. I hope never to read skate and bloom in a story ever again because it was mind numbingly repetitive as were the sex scenes.There are some good thing about the story the secondary character were way more interesting so that's everyone except the main protag Gavin. He got humiliated when his fellow officers came to rescue him after being tied up, plug at both ends, and caned by the killer Lane. He deserved the humiliation for what he did to his wife, but not the rest of what happened. Ben should get rid of Gavin, he could do so much better.  All in all this writer is writing a het romance in an m/m setting. She need to take some writing and grammar  classes, use a thesaurus, find a good m/m writer as a mentor, as well as a good editor and proofreader. This story is a bit of a hot mess. If you would like to read similar stories done by some awesome and  consistent writers try Josh Lanyon and he does it with humor, Kaje Harper, James Buchanan, and my all time favorite Brit J L Merrow, with great British humor to boot. They write men like men and not wussy girl."
187,4,"After Robert Bly wrote his book Iron John, there were several books written in its wake about masculine spirituality and this is one of them. Robert Bly’s discussion of Grimm's fairy story &#34;Iron John,&#34; relates how a young boy discovers a rusty, hairy, and seemingly dangerous wild man in the dregs of an old pond, a modern man has to dive &#34;down&#34; into the pool of his unconscious in order to rediscover this wild part of himself. Iron John, the scary figure he encounters there, only seems dangerous because he is so fierce and hairy. Actually, as the smooth and fearful &#34;momma's boy&#34; Jacob discovered when he finally worked up the courage to meet his wild and hairy brother Esau, the Wildman can prove a loyal, generous, and powerful ally.<br /><br />Jesuit theologian Patrick Arnold believes that the male spiritual journey has four &#34;moments&#34; in cyclical progression. The first stage is the &#34;static feminine&#34; which is marked by a lack of individuality. It is the womb, the home, and Mother Earth, but also the tomb.<br />Then comes separation, in which the male abruptly leaves home. This is the &#34;dynamic masculine.&#34;<br /><br />Following this solo adventure comes the &#34;static masculine,&#34; in which the results of the quest are consolidated in &#34;civilization&#34; and institutions, i.e., patriarchy.<br /><br />The fourth &#34;moment&#34; is the &#34;dynamic feminine,&#34; in which the individual breaks away from the crowd by spontaneity. When the results of this stage are in their turn consolidated--for example, if one has become proficient in a hobby--one has once again entered the &#34;static feminine&#34;.<br /><br />But men are under attack and masculinity is breaking down. Misandry pervades Church and society.<br />I greatly warm to this: For many years liturgists felt that highly formalized worship services bored people and turned them off; &#34;creative&#34; liturgies were proposed as the solution. Unfortunately, the resulting Butterfly, Banner, and Balloon Extravaganzas severely alienated many men……. ceremonies that are entirely nice, sweet, and happy usually strike men as phoney and completely unconnected with the harsh world they experience every day<br /><br />I also like his comments on weddings: One of the most alienating worship services that most men ever encounter is their own wedding ceremony. The blunt truth is that Christian nuptials are rarely celebrated anymore as a rite truly sensitive to the spiritual needs of both husband and wife. On the contrary, the typical wedding is often a once-in-a-lifetime chance for the bride and her mother to fulfil their childhood fantasies.<br /><br />Abraham’s archetypes are Patriarch and Pilgrim because he shows a pilgrim's faith and a patriarch's love.<br /><br />He may never actually have lived other than in campfire stories told to people about their wandering origins and taught values such as hospitality and virtues such as fidelity to God<br /><br />Abraham left the sunny land of his golden retirement years to set off in search of a promised land, unlike the sick Patriarch who hates change.<br /><br />He dubs Moses ‘Warrior and Magician’ and says that it’s quite likely that he existed, given the large amount of references to him as a pivotal figure in the Bible.’<br /><br />Most of us tend to think of the Old Testament as a violent book, but in the Priestly writings (Genesis-Numbers), military violence is rare. Moses' &#34;arsenal&#34; does not include a single bona fide &#34;weapon&#34;.<br /><br />Next, the author turns to Moses as Magician: The only &#34;weapon&#34; Moses used in his battle with Pharaoh was his staff, symbol of the archetype of Magician. Moses warred against Pharaoh, his evil magicians, and the entire Egyptian army with a mere staff — a magic wand -- by which he invoked Yahweh's Deep Magic (Ex 7-11).<br /><br />Solomon’s archetype is that of King. Men still attain to positions of power over others, as political leaders, religious superiors or bosses of business and need to avoid becoming a Tyrant.<br /><br />Kingship was controversial any in ancient Israel. When anyone mentioned “king,” many Hebrews could only hear the word “Pharaoh”.<br /><br />However, isolated tribes led by old sheiks were threatened by the Philistines threat so Saul had the opportunity of uniting the scattered clans into a Hebrew kingdom under his leadership.<br /><br />Solomon was  legendary for his power, abundant wealth and wisdom<br /><br />Solomon knew that sacred kingship is not just a political position, but a spiritual vocation; not just a role of power, but a service of responsibility. For the Sacral King thinks of himself as an intermediary, both accountable to a High King above and responsible to his lowliest subjects beneath. He knows that, as king, he rules in the place of God himself. That is why such a great part of the Solomon literature pictures the king at prayer.<br /><br />Elijah’s archetype is the Wildman. It might conjure up an image of religious fundamentalists dreaming of the &#34;old time religion&#34; and preaching stark morality and wishing to trans¬form their nation into a perfect theocracy. Elijah and his disciple Elisha eventually succeeded in anointing as king the military strongman Jehu in a fundamentalist coup d'etat that toppled and massacred the entire ruling dynasty. He and Elisha are heroes of the resistance.<br /><br />Our literature and films are filled with Wildman fantasies: Tarzan, Robinson Crusoe, The Rainmaker, Crocodile Dundee and Dances with Wolves.<br /><br />Jeremiah is the archetypal Prophet.  A prophet is a &#34;channeller&#34; who confronts society with supernatural realities otherwise unavailable. Walter Brueggemann speaks of a &#34;prophetic imagination&#34; by which an individual is gifted with the ability to perceive and articulate boldly an alternative consciousness, to present God's way of thinking, feeling, valuing, and acting as a contrast to whichever particular dreary worldview is presently in vogue. The prophet is a kind of spiritual Pilgrim, ecstatically seeking new and deeper truths about the human experience than are available in our familiar domestic ruts. But it is what the prophet does with his visions and messages that reveals the spiritual virility of the figure.<br /><br />Jonah’s archetype is the Trickster. Antiquity valued the Trickster figure as an important part of religion. Its absence today suggests why modern religion is so devoid of humor and lacking in fun, and why men are often so bored by church.<br /><br />As might be expected, Jesus, as perfect man, has all the archetypes but the fool/trickster is especially notable."
188,4,"I loved this book and I think it is very detailed, helpful and to the point in each and everything she says. I can say this with confidence since I work for a well known lingerie brand selling nationally & internationally.<br /><br />My suggestion for the author is to try and give the book a more uplifting voice. That fashion industry is tough as it is and a some words of encouragement would not hurt.<br /><br />Still THE BEST & MOST COMPLETE GUIDE BOOK I have read about becoming a fashion designer."
189,4,Although I haven't had the time to read much of this book. I like the fact that I can go to the chapter that I need the most help with at the time. It is also a good review on things that I already know.
190,4,decent reference but quickly becomes outdated. as former emergency  management coordinater for a large city it is a opening preamble to bigger show
191,5,"This book was brought to my attention by a sister (family). Have now read the book 3 times and after some time to think on it, will read it again. This was a true Christian; a very courageous, decent, wholesome person. Have often wondered what it would have been like to have known him personally. Strongly recommend the book. Metaxas did a splendid job in writing it."
192,5,I loved it from the first to the last page and it is a great way to read abet the Earth-Romulan war at starts near the end
193,3,Good text. But this decades old 2nd edition (with the cover matching the one posted by Amazon) did not match up chapter by chapter with the 7th edition (with a different cover) that my fellow classmates had.
194,5,"Chase is really hot.  He is a rough biker guy, but also a caring sweet guy.  One look at Allie and he is very protective of her.  So sweet!  This is a really great book.  I can't wait to read the next one."
195,5,Hilarious!
196,1,"A mayor, but the book seems inconclusive to the understanding of management as to the chain of command."
197,5,great book received it in great time
198,5,great book!
199,1,"The author claims that this way of eating is a cure for many diseases.  However, if you have hypothyroidism or calcium oxalate kidney stones, this way of eating could be very detrimental to your health, a fact which the author does not address or even make mention of.  People who are hypo should not eat dark green leafy veggies or cruciferous vegetables in such huge quantities raw or cooked.  People with calcium kidney stones should also not eat all of the veggies and berries in such huge amounts as the author suggests.  I am all for healthy eating, but as with everything in life, moderation is key and do your research before blindly following the advice of someone simply because they wrote a book."
200,5,Good quality
201,4,Great cookbook but very few pictures.
202,1,"I have used spreadsheets since they first existed.  I'm dealing with Excel for the MAC, but some omissions are just terrible.  As an example, try to find the explanation for the Fill function under the Edit pull down doesn't exist.  You won't find it in the index.  I found numerous other examples when the text did not match the release and the Index failed. Copying cells with other cell references, do not adjust properly.  I attribute this to poor programming."
203,3,Some good design.
204,5,Awesome
205,5,excelent
206,5,Quality paper. Beautiful cover.
207,5,"Ostensibly,  this first of Grossinger's three volume exploration of &#34;conscioiusness-as-existence&#34; gives a full view (if not a reverent one)  to what scientists think they know about consciousness,  utilizing the full powers of the scientific method.  Though this depiction will please few such scientists,  I find in it a fair depiction of the scientific,  materialistic viewpoint.  And/but from the beginning,  however,  Grossinger is weaving in the seeds of his more transcendent viewpoint --  drawing from all range of personal and so-called &#34;esoteric&#34; experiences --  nothing held back.  If you,  like me,  can't put this book down,  set aside a week or two for an astonishing ride,  from quarks through galaxies."
208,1,Has very good information. Trying the diet.
209,1,"This calendar is ridiculous! There aren't 365 cupcake recipes in it, some days there are muffins, which are not cupcakes!! Other days they just change one ingredient from the recipe from the day before. As if you aren't smart enough to figure out if you want blueberries instead of strawberries yourself then just add blueberries instead of strawberries!"
210,5,Great book with lots of super information.
211,5,Very nice!
212,5,Greatttt
213,5,"It's a calendar.  It has the day's of the year on it, it does what it's supposed to do.  I only bought it for the images to put googly eyes and give my office cubicle a little bit of happiness each month when I reveal the next googly-eyed horse page."
214,2,The book was recommended to me by my doctor who knew Donovan in Asia<br />It was not as dispositive as I expected -- having been told how badly the Japanese<br />solders treated the Filipinos -- Donovan's made it sound like it was &#34;a walk in the<br />park&#34;
215,5,A timeless classic!
216,4,"The Scarlet Gospels by Clive Barker is long awaited for any Barker fan. It doesn't disappoint; a page turner. It will put to rest the Pinhead saga, but following the book not the movie (for those who only know the movie). He interweaves some Biblical references, but artistically, not factually.<br />My only issue is my own conscience in reading books based on hell and such. Where one time horror or sci-fi didn't bother me, now I don't want to read about evil and more evil.<br />If this is a genre you are okay with, Barker comes through with imagery that you won't need a movie to illustrate for you in your mind. It may even frighten you."
217,5,My girlfriend really enjoyed this Valentine's Day gift. Especially all the funny stories and quotes I wrote in the book.
218,5,Perfect for toddlers.  The stories are short and pictures are colorful.  My great-grandchildren love carrying it by the little handle.
219,3,Okay
220,5,Thank you very much.
221,5,My Star Wars Fan loved this gift!
222,4,Very informative.
223,5,What a wonderful book!  You really do want to read this one!  So much insight!  I read the whole thing and didn't put it down. You will too!
224,5,Great gift
225,5,"Thanks for the quick delivery. I was accepted late into this class, and needed it ASAP. You delivered quick. The book itself is a text book for my Medical Terminology class. Very clear and easy to understand."
226,4,This text works well as a supplement to an audio course.
227,5,Awesome and informative
228,5,"As always, I'm a continuing fan of Bill Geist.  His humor is down to earth, and satisfying.  Especially to those of us living in the real world.  I've been actively involved in the Little League scene, and while it truly is no picnic, it does have its moments.  And Bill Geist zeroes in on them perfectly.  To anyone who's been there and done that, and to everyone who enjoys the humor that life offers, this is a great book to read."
229,1,"Rev. Groeschel died real recently and at  his Funeral I watched on channel EWTN,  he had such specially marvelous words said about him in Obituary.  His books are clear, easy to understand.  He has our salvation in mind.  So.  I wanted those books.  Got 'em in good time."
230,5,This is a good read that has much down to earth advice
231,5,"I've followed Vani for a couple of years now. She's the REAL deal. She's recently rubbed some multi-national corporations up the wrong way, causing them to change their method of production at great cost too. It's really not so surprising that they are trying to blacken her name.<br />She's fighting for us all AND for our kids. God Bless you Vani!"
232,5,Item looks amazing as described by seller.
233,5,"Fantastic look at God's design with beautiful illustrations. A great book to have for your kids, grandkids, or friends kids when they visit. Really special book. 5 stars"
234,3,I Had a different endurance suit that was too big so I went a size smaller on this one but it is too small. So the suits are all different. Like most lap swimming suits this runs small at least for a tall person. Very nice suit though!
235,5,just started using it....great book....took lessons for 3 years...50 or so years ago....this book is great with the alfreds book one...they compliament each other...
236,4,Its very beautiful ..Only it had scriptures on each page. Which is not my preference. But that might have been my mistake...it might have been in the description
237,5,"As an acupuncture physician I've always looked for more concise (simple) ways to treat and I was introduced to Master Tung's Acupuncture.  All the seminars, etc are too far so I have read both major books on it but there is too much info.  I have watched webinars from two prominent practitioners and afterwords, I'm still confused. I have had the pleasure and honor to communicate with Brad personally and he has been so open to sharing his knowledge and information but still the imaging aspect has been a bit foggy.  I recently watched Brad's recent webinar on elotus and then followed it with his book and for the first time, this totally makes sense.  Brad has presented Tung's acupuncture in an easy, concise, organized fashion with examples, points, and fantastic diagrams. As he says, it's not about the points themselves but understanding the why they go where they do. I now feel so much better prepared to utilize the techniques. Thank you Brad for your sharing and so much caring for the profession and each one of us."
238,5,"I thoroughly enjoyed it!  FUN!  It aint War and Peace, but it sure is a great read!  If you ever dipped your toe in this line of work or were any where near these kind of men, you will bust a gut laughing.  These kind of men don't exist in the civilian world, but you can find them in Navy squadrons.  Enjoy!"
239,5,Amazing book!!!
240,5,"I'm going to have a hard time telling you how much I loved this book, but I'll try. I was mentally composing this review last week and thinking &#34;It's unputdownable&#34; and then it turns out I got really sick and I had no choice but to put it down. Which was okay because I just got to enjoy the book longer. Just don't borrow my copy of the book because of the germs I breathed into it -- although the odds are really slim I'd have let this book out of my house anyhow. Just saying.<br /><br />Ian Hodder is writing about an early human settlement in Anatolia, kind of like a beehive in the way the houses are constructed (entrance at the top, everything identical, ritual cleaning, etc) and this settlement went on to become huge, for thousands of people, and it lasted for a thousand years. The people themselves seem fascinating, burying their dead right in the house and every so often going back to retrieve some ancestor's skull or burying someone with someone else's skull. There's a fascination with wild animals and a disdain for domesticated ones at a time when humans were involved in wholesale domestication of themselves.<br /><br />And although archaeologists have found 650,000 animal bones on the site, and although paintings show lots of leopards and leopard skins, they found not one single leopard bone.<br /><br />Ooh. Mystery!<br /><br />Hodder's prose is at times clunky but at the same time, he's very thorough about explaining what he's saying, so by the time you get to a really technical sentence, you understand the whole thing *and* its significance. EG, Hodder writes &#34;The number of phytoliths displaying greater than 10 cells constituted less than 15 percent of the assemblage, and there were no wheat-husk phytoliths with over 70 silicified adjacent cells,&#34; and you don't think, &#34;Huh?&#34; Instead you think, &#34;Oh, WOW, really?&#34;<br /><br />Hodder also writes with class. He collaborated with a lot of other scholars and scientists and credits them right in the text, and where he disagrees with someone, he phrases it with the utmost respect. I'm going to look up his other books to see if he wrote anything else I might find interesting.<br /><br />Overall, yeah. Read this. This is cool.em right in the text, and where he disagrees with someone, he phrases it with the utmost respect. I'm going to look up his other books to see if he wrote anything else I might find interesting.<br /><br />Overall, yeah. Read this. This is cool."
241,4,good read
242,5,Great Item.
243,4,Excellent book but somewhat outdated at this point.
244,5,Highly recommend this book - Dr. Kita has a unique way of looking at things
245,4,"Andrea Barrett is a writer I had not heard of before, but I am so glad I picked this collection up. Each short story is extremely well-written and moving in itself, but they work even better together. I love the theme!"
246,5,"At a stage of life when I am trying to reduce the number of books in my library, I plan to make this one a part of my permanent collection. It is a beautifully rendered visual and verbal window into the life of a talented artist, Edward Shenton, as he grew from boyhood to adulthood, then became a soldier and engineer during the Great War. The drawings are exquisite and intimate. They tell Shenton’s story of the people and places he encountered during the war in a way that words could never do. I highly recommend this book"
247,5,Good book was delivered as promised
248,5,This was a gift for a child that hates to read.  He loves it.
249,4,"Ghost meets The 6th Sense meets a Lifetime Network thriller---fun stuff! Nothing too gross or profane, although future installments in the series have the potential for some gruesome moments. The characters are likable, the story has plenty of twists and suspense to keep moving along. I especially like the railroad workers who seem to keep odd hours....<br />Looking forward to the future books in the series."
250,5,very satisfating
251,5,These books were AMAZING.  I think they may be my favorite series.  I want my own Gideon Cross!
252,4,Interesting review of the life of a man who was very simple as to his faith.
253,4,"I'm not sure if I missed the product dimensions. Super cute book, but it is micro-sized. It's smaller than half a sheet of paper."
254,5,I always played with numbers. However I never got as good as I wished.
255,5,"My favorite Dynamite Payson book, the designs are classic and the book is very well written. This one's a keeper!"
256,5,"What is there to say that hasn't already been said about this book? It's a classic and Bronstein's writing style is clear and to the point. Truly a romantic, and his analysis and games prove that!<br /><br />This is a must."
257,2,"Unfortunately I made myself finish the book before writing a review. I say that obviously because it was quite irritating to complete. Few parts weren't so incredibly disappointing but I ultimately could not get past the constant repetition gnawing at my patience! I kept thinking to myself, \\""if she says 'that's what friends are for' ONE MORE TIME I'm going to rip the book in two!\\"" Not to mention the incessant reminder of how rich and famous Tully is at least once per chapter (I wish I were joking) while poor lonely housewife Kate can't grow a pair and do something for once. What happened at the end came way too suddenly. There was far too much to be desired with the plot as well as the short list of predictable characters. The only shocking thing that came to mind was the fact that Kate decided to continue a friendship with Tully after being undermined time and time again. If the intention was to make the reader hate every character then it did the job for me. I kept wanting to scream at Kate for being so whiny and pathetic and Tully for being ridiculously selfish and spoiled! Not even halfway through it was easy to become disinterested due to the fact the story hadn't really changed much. It seemed more like a tale of \\""this is what will happen if you get married and have children (lonely and unhappy) and this is what will happen if you actually pursue your dreams (rich and mostly happy) kids so keep it in mind!\\"" The decades chapters I would have been alright with had they been shorter and eliminated all the small details/references of pop culture. Actually I'd liked to have seen more details later on instead of just the early chapters since the middle/last half dragged on like a Sunday at church. I was sure this would be a great tale of true friendship for everyone to love like it was thrown at you to believe but I was proven wrong."
258,5,Daughter wanted this book and she liked it. We got it for her for one of her Christmas gifts.  We received it quickly and in new condition.
259,5,as advertised
260,1,"No access code with this book, and I bought it new."
261,5,"I received this before it was supposed to arrive,  and am so excited and blessed to share this story with my son. Ferdinand teaches about not judging people, and accepting people for who they really are.  Thank you for the great condition of this book we'll be using it for awhile"
262,5,A good read
263,3,"It was interesting but it has to be read accepting its wartime limitations. By this I mean censors restricted much of what Gibson was writing about. Barnes Wallace is never really identified and radar is &#34;electrical interception&#34; device. In the end one has to ask if it was worth it? Albert Speer the German industrialist says the prospect of a follow up raid on the dams concerned him greatly. But like so many of this type raid ,e.g., Schweinfurt,Ploesti, there was insufficient follow-up."
264,5,Book arrived on itme.
265,5,"This is a wonderful cookbook!  I am very impressed with the distinct and obvious overlap of the various European cuisines and cultures, which this book makes stunningly clear.  Anyone with Celtic and / or Scandinavian ancestry should treat themselves to this tasty compilation post haste!"
266,5,Fantastic book.  Highly recommended read.
267,5,Great history....great read
268,5,"I love the book keep up the good work Nicole Black,"
269,1,Book was misleading. Poorly written.
270,5,Heartwarming story that reminded me of my nephew with his PawPaw.  Great book for grandparents to give grandchildren.  I purchased 3 - 2 for gifts and one to donate to an elementary school library.  Highly recommend.
271,5,"JoAnn's book is a classic resource for professional technical writers. Not everyone understands that technical communication is a profession and that writing good technical instructions is something that takes a combination of talent, training, skill, planning and time. More managers need to refer to JoAnn's work in order to understand the continued need for professionally produced technical documentation."
272,2,so so
273,3,"Very very basic... would purchase again because of low price,  but don't expect to much!"
274,5,Simply an outstanding book one that was difficult to put down. Amazing how one man can accomplish so much. highly recommend.
275,5,Arrived on time and was exactly as described.
276,5,This is a beautiful calendar.  It is very colorful and very sturdy.
277,5,Great stories.  The grandchildren are enjoying!
278,5,"This book fills an important gap in the military-to-civilian transition literature, most of which is about making the physical or tangible transition: what to wear, how to translate military experience into relatable terms in interviews, and where to hunt for opportunities. \\""Pinstripes\\"" starts at first principles: how to healthfully make the mental and emotional commitments to yourself to be successful in a new world; how to \\""orient yourself, from the inside out.\\""    I am a former Naval Officer who has been a businessman now for longer than I served. But I sure would have benefitted from having this book in my hands two or three years before I made my transition. It will add validation to your very natural feelings of apprehension, and give you tools for success through the transition. \\""Pinstripes\\"" should be standard-issue pre-TAP reading for all transitioning military members."
279,5,FEW have walked the understanding of this man.
280,2,"I believe I've read pretty much everything Hugh Howey has written. I love his imagination, his originality, his worlds. This is the only book that I've abandoned, frustrated. It started off well enough, then turned into the most banal and uninteresting,, clichéed romance. Just yuck.  Sorry, thank you for all the wonderful works you've given us, but this is not one of them,"
281,2,Not a fan. Did not like.
282,4,"My boys are 5 and 3 and my 3 yr old especially loved this. A sentence on each page, good for beginners."
283,5,THANX
284,5,"This was an excellent historical fiction novel based on the real life love story of Robert Louis Stevenson and his older wife Fanny. I knew who Robert Louis Stevenson was, and that he was the author of “Treasure Island” and “The Strange Case of Dr. Jekyll and Mr. Hyde”, but I had no idea that his personal life was so dramatic and adventurous—a story that rivals his novels.<br /><br />A 35-year Fanny meets the 24-year old Stevenson in Europe in 1875. Fanny is in a bad marriage and has fled to Europe with her children to study painting. Eventually, her bad marriage ends and she marries Stevenson.<br /><br />This novel is a powerful study of two talented, passionate artists and I highly recommend it especially if you are interested in learning more about Robert Louis Stevenson’s life.<br /><br />This couple’s life is an adventure that spans the blog both on land and on sea.<br /><br />I bought the unabridged audio book of this novel at either Costco or Half Price Books."
285,4,Another sweet Carl story.
286,5,Great
287,5,"Man this was a great buy! My younger sister who was in her late teens didn't get the whole financial game (credit scores, loans, credit cards, etc.) so I bought her this book and she ended up working through it workbook style on her own. She loved it and credits it for helping her make good financial decisions."
288,5,I LOVE TREASURE BOOKS & WE LOVED THE TREASURE COAST~~THIS BOOK HELPED US TO PREPARE FOR OUR JOURNEY!
289,5,"Excellent book, I got so involved that I could not put it down. Tawny isn't happy about coming back to Camden Crossing, but someone has to deal with the ranch after her father's death. She left town as soon as she graduated from high school, unable to deal with the way people treated her after the accident. She was the only survivor, but thanks to a concussion and the trauma, she has no memory of the day the accident happened. All she knows is that her sister and one other girl are missing and everyone blames her for not remembering what she may have seen.<br /><br />The first person she saw when she arrived was Chaz Camden, who is now the sheriff. Besides being the brother of her sister's best friend and the other missing girl, he was also the boy she'd had a crush on. She immediately notices the changes in him, and how sexy he has become. She's attracted to him, but can't forget the way that his family treated her after the accident. All she wants to do is get the property ready to sell and leave town. There's an unpleasant surprise waiting for her inside the house - a threatening message, written in blood. Then, on her way back to town from getting cleaning supplies, someone runs her off the road.<br /><br />Chaz is stunned by the changes in Tawny. She's no longer the skinny kid that he remembers tagging along behind their sisters. When several members of the town want him to force her to leave town, he stands up for her, reminding them that she was a victim also. Chaz's own father is one of the most vocal, blaming Tawny for not helping find his daughter. On his way home from work that evening he finds Tawny's jeep in the ditch. He's disturbed to hear what happened and even more disturbed when he found the threats at her house. He's determined to find out who is behind them.<br /><br />From here things just get more intense as both Tawny and Chaz turn their minds to investigating just what happened. At first, every question they get answered just brings up more questions. Then the attacks on Tawny become physical and more dangerous. Somebody clearly doesn't want her digging and they don't want her to have a chance to remember. Then one question starts a chain of events that brings answers no one expected and one I definitely didn't see coming. That wasn't even the end of it, as there was one more twist that I halfway suspected, but didn't want to believe.<br /><br />The relationship that developed between Tawny and Chaz was one that did not go smoothly. Though he stood up for her, there were times that Chaz wondered if Tawny knew more than she was saying, but then he would feel guilty for thinking it. For the most part his protectiveness and the attraction he felt for her were his overriding feelings, to the point where he started to wonder if she would be willing to stay. He did have one bad point where he backslid and made accusations that he shouldn't have, but realized it once he cooled off. Tawny also found herself falling for Chaz, but couldn't see herself ever living in a town where so many hated her. At the end, Chaz realized the depth of his feelings when he nearly lost her. I loved seeing the way things worked out for them."
290,4,All the stories are really interesting. I thought it would be something my 9yo would enjoy but she's only been semi-interested. I think she'll appreciate it more in a couple years when its a bit easier for her to read.
291,5,thanks
292,5,she's adorable
293,4,Excellent research resource
294,5,Must have book for every teacher! Very inspiring!
295,5,This was one of my more interesting classes i took at Rio Hondo taught by the Author himself. This book was well worth the price and a defiant advantage to have this for the class. - Dadrian
296,5,Such an adorable book. We purchased one as a gift for my 2 year old nephew as well as my 3 year old son. The book itself has beautiful illustrations and sturdy binding. It is a perfectly sized board book and arrived promptly. Package arrived in perfect condition. Would recommend to anyone purchasing for a toddler. Very durable product and extremely satisfied with seller.
297,5,"We are sure it will be liked as we enjoy Patricia Treece's books, and St. John XXIII is beloved.  It is for Christmas."
298,5,Thanks!
299,4,Good series for 3rd grade reader
300,5,Great book.  Takes golf down to the basics.  Anyone that uses these techniques will play better golf.
301,1,"Utter rubbish. It's nothing more than an opinion book with heavy reliance on discredited claims and makes the classical fallacies: Argument from Ignorance and God of the Gaps. If you're looking for a book to shore up a creationist confirmation bias, then this book is for you. If you're looking for a scientific explanation of the fossil record and information of what Evolution really is about and not what Creationists want it to be about, read &#34;Your Inner Fish&#34; by Niel Shubin or &#34;Why Evolution is True&#34; by Jerry Coyne."
302,5,"This book captivated me from the first chapter. How could it fail to when it includes such lines as &#34;I did not have a cultural reference point for proper dead-human-burning attire&#34; and &#34;I pressed blade to cheek and began my career as barber to the dead&#34;.<br /><br />I have always been fascinated by death ritual and Caitlin Doughty does an excellent job of educating us on the long gone practices of other cultures.<br /><br />As a girl that grew up in the south who's family still practiced the &#34;at home&#34; ritual, it is refreshing to see her be an advocate for getting away from the clinical corporate way and back to basics.<br /><br />Caitlin's sense of humor is evident throughout the whole book, and I recommend you watch her &#34;Ask a Mortician&#34; web series to give the book the &#34;voice&#34; that it needs.<br /><br />I HIGHLY recommend this book to everyone, but be warned, its a no holds barred description of what happens to us after we die and nothing is excluded, even stillborn babies."
303,5,Needed
304,5,Great book that we all should read
305,4,"This is more of a seminarian's book than a layperson's book, but well done."
306,4,Very pleased!! I'd recommend to others.
307,5,This is one of the best comic books ive ever read... I recommend it to you all... The storyline is great ... GOD OF FEAR segment is really epic... Ive had lots of fun reading it... The art is great... I must confess i personally find the character of Azrael (Jean PAul Valley) Excellent... This should be readed by every BATMAN fan outthere.... This was originally published back in the 90s... This edition by DC comics its great compilation of the storyline in 3 volumes... Ive only had read volume 1 but i cant wait to know what happens in volume 2!
308,5,great read
309,5,We love Andy Stanley.  He stops and makes you think!
310,5,"Very good reading, it was an awakening for me."
